,simulation,run_time
0,0,2.581321954727173
1,1,2.6335153579711914
2,2,2.58648943901062
3,3,2.5816750526428223
4,4,2.5769972801208496
5,5,2.5786595344543457
6,6,2.5887162685394287
7,7,2.5830347537994385
8,8,2.6558194160461426
9,9,2.5781383514404297
10,10,2.5739879608154297
11,11,2.5805068016052246
12,12,2.5841856002807617
13,13,2.5799920558929443
14,14,2.5799946784973145
15,15,2.586116075515747
16,16,2.6342251300811768
17,17,2.5787947177886963
18,18,2.5800464153289795
19,19,2.5880062580108643
20,20,2.5768468379974365
21,21,2.5846877098083496
22,22,2.5838639736175537
23,23,2.643918514251709
24,24,2.5819406509399414
25,25,2.582813024520874
26,26,2.583932638168335
27,27,2.5825579166412354
28,28,2.582990884780884
29,29,2.5854454040527344
30,30,2.585921287536621
31,31,2.6511895656585693
32,32,2.6875314712524414
33,33,2.6575753688812256
34,34,2.663628101348877
35,35,2.6344237327575684
36,36,2.6309468746185303
37,37,2.6290764808654785
38,38,2.678413152694702
39,39,2.6695897579193115
