,simulation,run_time
0,0,0.136427640914917
1,1,0.14001107215881348
2,2,0.1364288330078125
3,3,0.13774347305297852
4,4,0.13979029655456543
5,5,0.1391892433166504
6,6,0.14021825790405273
7,7,0.1387028694152832
8,8,0.14049601554870605
9,9,0.1802208423614502
10,10,0.1363985538482666
11,11,0.13913774490356445
12,12,0.13775277137756348
13,13,0.14018535614013672
14,14,0.1385974884033203
15,15,0.13726091384887695
16,16,0.13953161239624023
17,17,0.13855552673339844
18,18,0.1389777660369873
19,19,0.13950705528259277
20,20,0.13836312294006348
21,21,0.14063572883605957
22,22,0.18372106552124023
23,23,0.13685083389282227
24,24,0.13752365112304688
25,25,0.13779091835021973
26,26,0.1409444808959961
27,27,0.13827300071716309
28,28,0.13843655586242676
29,29,0.13892078399658203
30,30,0.13838791847229004
31,31,0.14162588119506836
32,32,0.13894987106323242
33,33,0.1368882656097412
34,34,0.137711763381958
35,35,0.18093347549438477
36,36,0.13688373565673828
37,37,0.1373763084411621
38,38,0.1380622386932373
39,39,0.13784193992614746
