,simulation,run_time
0,0,0.3910074234008789
1,1,0.391556978225708
2,2,0.39107227325439453
3,3,0.38880228996276855
4,4,0.45178675651550293
5,5,0.3834822177886963
6,6,0.3827064037322998
7,7,0.3844156265258789
8,8,0.38575053215026855
9,9,0.43262648582458496
10,10,0.37754321098327637
11,11,0.3830289840698242
12,12,0.38494300842285156
13,13,0.3834397792816162
14,14,0.43670082092285156
15,15,0.37468433380126953
16,16,0.3773367404937744
17,17,0.3799567222595215
18,18,0.3777287006378174
19,19,0.37929487228393555
20,20,0.4582502841949463
21,21,0.3829629421234131
22,22,0.38231682777404785
23,23,0.3785264492034912
24,24,0.3809490203857422
25,25,0.4266037940979004
26,26,0.3794705867767334
27,27,0.38065481185913086
28,28,0.3784315586090088
29,29,0.38113832473754883
30,30,0.43817901611328125
31,31,0.3757627010345459
32,32,0.38138270378112793
33,33,0.3835320472717285
34,34,0.3850886821746826
35,35,0.4342179298400879
36,36,0.37845849990844727
37,37,0.37877678871154785
38,38,0.38143491744995117
39,39,0.3886556625366211
