,simulation,run_time
0,0,0.15561604499816895
1,1,0.15762567520141602
2,2,0.15568995475769043
3,3,0.15639281272888184
4,4,0.1561882495880127
5,5,0.15646028518676758
6,6,0.1570124626159668
7,7,0.15905976295471191
8,8,0.15651774406433105
9,9,0.15626955032348633
10,10,0.15684056282043457
11,11,0.1586291790008545
12,12,0.20058274269104004
13,13,0.15569663047790527
14,14,0.15621232986450195
15,15,0.15653061866760254
16,16,0.15407323837280273
17,17,0.15700125694274902
18,18,0.15691661834716797
19,19,0.15805435180664062
20,20,0.15702533721923828
21,21,0.1575336456298828
22,22,0.15742778778076172
23,23,0.1569347381591797
24,24,0.15804123878479004
25,25,0.1575450897216797
26,26,0.15620899200439453
27,27,0.1573634147644043
28,28,0.1991262435913086
29,29,0.15747404098510742
30,30,0.15566539764404297
31,31,0.155958890914917
32,32,0.15530610084533691
33,33,0.15630102157592773
34,34,0.1563253402709961
35,35,0.1567544937133789
36,36,0.15843844413757324
37,37,0.15718555450439453
38,38,0.15888094902038574
39,39,0.15917491912841797
