,simulation,run_time
0,0,0.007903575897216797
1,1,0.007909297943115234
2,2,0.00782322883605957
3,3,0.0079345703125
4,4,0.007765769958496094
5,5,0.007759571075439453
6,6,0.007888555526733398
7,7,0.007821321487426758
8,8,0.007825613021850586
9,9,0.007924556732177734
10,10,0.007845878601074219
11,11,0.00788736343383789
12,12,0.00789642333984375
13,13,0.00792074203491211
14,14,0.00789022445678711
15,15,0.008004188537597656
16,16,0.008047342300415039
17,17,0.008010149002075195
18,18,0.007949113845825195
19,19,0.0077860355377197266
20,20,0.007923126220703125
21,21,0.007766008377075195
22,22,0.007822036743164062
23,23,0.007941007614135742
24,24,0.007825136184692383
25,25,0.007819890975952148
26,26,0.007918119430541992
27,27,0.00783991813659668
28,28,0.007786989212036133
29,29,0.007875442504882812
30,30,0.007879972457885742
31,31,0.00781869888305664
32,32,0.007837772369384766
33,33,0.007891178131103516
34,34,0.007831335067749023
35,35,0.00783085823059082
36,36,0.007799863815307617
37,37,0.007943153381347656
38,38,0.0077953338623046875
39,39,0.007882356643676758
