,simulation,run_time
0,0,0.07068538665771484
1,1,0.07217574119567871
2,2,0.07077455520629883
3,3,0.07129716873168945
4,4,0.07270956039428711
5,5,0.07217931747436523
6,6,0.07194685935974121
7,7,0.07145953178405762
8,8,0.07225441932678223
9,9,0.10108566284179688
10,10,0.07050299644470215
11,11,0.07156062126159668
12,12,0.07136201858520508
13,13,0.07094335556030273
14,14,0.07236123085021973
15,15,0.07119417190551758
16,16,0.07197380065917969
17,17,0.07230782508850098
18,18,0.07062292098999023
19,19,0.07200241088867188
20,20,0.07051324844360352
21,21,0.0726630687713623
22,22,0.07211160659790039
23,23,0.071624755859375
24,24,0.07331633567810059
25,25,0.07062911987304688
26,26,0.07227015495300293
27,27,0.07140421867370605
28,28,0.07142448425292969
29,29,0.07222366333007812
30,30,0.0706484317779541
31,31,0.07268953323364258
32,32,0.07062387466430664
33,33,0.07121038436889648
34,34,0.07025742530822754
35,35,0.07246971130371094
36,36,0.10381698608398438
37,37,0.07124018669128418
38,38,0.07062578201293945
39,39,0.07210922241210938
