,R,rho,error A,error B,error C,error D,error E,error F,runtime A,runtime B,runtime C,runtime D,runtime E,runtime F
345,4,0.49,0.3089465113045791,0.08575897390769774,0.08663588293674065,0.38421742293836836,0.09198166404565218,0.09219621656353899,7850.062010240043,10342.120214530963,413.440663063011,5610.779529130028,9966.575887906016,32.19088057599947
346,4,0.5,0.2958377055017676,0.08087848970730022,0.08150424396006034,0.38655939356916763,0.09079648922499849,0.09096605327166601,7874.548935426981,10251.176798243076,395.72749696200475,5649.446305320016,10100.96847798396,32.444214953000476
347,4,0.51,0.28466820529142634,0.07749883364452792,0.07784886342264438,0.38745308593683564,0.0912585912972406,0.09137258191913554,7664.357136723003,9912.852917880984,428.9386244069901,5629.761190909018,9986.46423947101,64.45872748400143
348,4,0.52,0.2685887458402747,0.07273062685054961,0.0727960787857847,0.39373887894413395,0.09104099975964598,0.09108406010475614,7737.243641321022,10844.41197063902,410.36842420400353,5561.228691797004,10260.907380921999,68.97101320100046
349,4,0.53,0.25944637999793857,0.06949304762197783,0.06927829122355536,0.39356155352416194,0.09047822806191542,0.09043848579850872,7734.731194353022,10861.048881086988,440.18217403200106,5679.6604362609805,10227.72826556,39.17155633700168
350,4,0.54,0.24460237528439796,0.06515102177470232,0.06467938858882322,0.3995524592537772,0.08990467130208941,0.08977116991387174,7672.672504971968,10519.910500464,409.48626792899455,5514.322227895958,10605.962120401031,59.418148731001565
351,4,0.55,0.23327272481205164,0.061425098332857336,0.06071161578490717,0.4024890822809761,0.08921678000077711,0.0889748378703715,7708.005009957997,11039.268028033,409.41282830000273,5619.184840294009,10315.754415864998,32.440428179001174
352,4,0.56,0.2221184933103079,0.058792615150674965,0.05788999483568734,0.4057047604857334,0.0893936240679125,0.0890296487265487,7646.926558852021,10672.753166182,403.34988165101095,5577.266728073999,10446.757141028007,32.316527397000755
353,4,0.57,0.20994562181785675,0.05561787914237039,0.05466741061665337,0.4103889525325973,0.08876573503379011,0.08827569190702984,7643.621566624964,10553.461492621002,409.9135634879931,5558.679352239998,10386.161134911992,32.11513602299965
354,4,0.58,0.19975196382324145,0.05346186998308662,0.052652694487087204,0.4135402849698311,0.08880330712870527,0.0881559095517586,7689.033768563007,10264.732328613005,380.63381373300217,5555.176295916025,10439.84063153801,32.56796467999811
355,4,0.59,0.18734298176561562,0.05140316611107805,0.05229679105705914,0.41935094013628255,0.087224415217215,0.08643132557753493,7709.156091299956,10681.338858836003,367.0473786060029,5671.956760439032,10511.987837961002,51.966926978002455
356,4,0.6,0.17464063067222177,0.053991283509966445,0.057671174438356045,0.42589786565102566,0.08670101521744275,0.08575718279881957,7774.213597595983,10484.411744722996,413.94194739000517,5575.4029898419985,10403.429165383975,56.91857160299696
357,4,0.61,0.1673739718306476,0.05383426698760508,0.057995185788447666,0.42745225161582495,0.08760995434204347,0.08647896236620235,7675.373003474029,10657.700157991,401.67178628400137,5543.410173868004,10423.034136650036,49.67256351000106
358,4,0.62,0.15669753863962102,0.057162574853924286,0.061783423752074365,0.43286128136506136,0.08777517202369058,0.086463555411664,7759.246405745973,10473.231236175998,418.7942064730014,5550.409204263997,10577.530043732957,54.68817022900112
359,4,0.63,0.14730926122713361,0.059271192171148075,0.06432127088779056,0.4374303385937293,0.0873619268032145,0.08587820376893186,7711.70642034302,10650.951635892998,390.19109149799624,5646.628967914963,10471.499975582004,32.50980451599753
360,4,0.64,0.13695249599409043,0.062409769538295586,0.06784766505943901,0.44342112044529186,0.0872319522263273,0.08559081738314843,7884.906375109976,10518.620115614,412.9947728510015,5663.356316456979,10564.995298253954,32.45867425200049
361,4,0.65,0.12304139470201843,0.06915723975649118,0.07492963258675035,0.45342639600686857,0.08478680387066354,0.08301635264039507,7795.726065330033,10643.391661242,400.990456997999,5590.24904573703,10466.389203050987,32.43033897499845
362,4,0.66,0.11582668776233757,0.06925608416157114,0.07529652398907832,0.45720448205709047,0.08460784583135497,0.0826615615628232,7652.852862162981,10597.826631707998,398.47442767099716,5658.589893432973,10567.672181550064,32.18462423999881
