,simulation,run_time
0,0,0.43612217903137207
1,1,0.27432918548583984
2,2,0.1778879165649414
3,3,0.22315192222595215
4,4,0.1696455478668213
5,5,0.17060518264770508
6,6,0.27362966537475586
7,7,0.34545207023620605
8,8,0.24104905128479004
9,9,0.17358875274658203
10,10,0.18242979049682617
11,11,0.17885065078735352
12,12,0.18279385566711426
13,13,0.33945465087890625
14,14,0.3250899314880371
15,15,0.27366209030151367
16,16,0.19542789459228516
17,17,0.18379998207092285
18,18,0.23511600494384766
19,19,0.17810821533203125
20,20,0.17646026611328125
21,21,0.1788938045501709
22,22,0.17856454849243164
23,23,0.1789073944091797
24,24,0.1789994239807129
25,25,0.17818999290466309
26,26,0.18158268928527832
27,27,0.17963767051696777
28,28,0.17794370651245117
29,29,0.44367480278015137
30,30,0.23992633819580078
31,31,0.16916632652282715
32,32,0.16869473457336426
33,33,0.16918253898620605
34,34,0.16959571838378906
35,35,0.16827774047851562
36,36,0.17082905769348145
37,37,0.1701517105102539
38,38,0.1689608097076416
39,39,0.21903634071350098
