,simulation,run_time
0,0,0.5328457355499268
1,1,0.5399680137634277
2,2,0.5306525230407715
3,3,0.5832114219665527
4,4,0.5426652431488037
5,5,0.5396685600280762
6,6,0.5353183746337891
7,7,0.5969250202178955
8,8,0.5339920520782471
9,9,0.535266637802124
10,10,0.5389623641967773
11,11,0.5318803787231445
12,12,0.5874912738800049
13,13,0.5385568141937256
14,14,0.540421724319458
15,15,0.5551252365112305
16,16,0.5371026992797852
17,17,0.5911927223205566
18,18,0.5333251953125
19,19,0.534548282623291
20,20,0.5386772155761719
21,21,0.5399632453918457
22,22,0.5866591930389404
23,23,0.539116382598877
24,24,0.5378012657165527
25,25,0.5357959270477295
26,26,0.5854151248931885
27,27,0.5384712219238281
28,28,0.5312683582305908
29,29,0.5381622314453125
30,30,0.5389113426208496
31,31,0.595771074295044
32,32,0.5426230430603027
33,33,0.5353703498840332
34,34,0.5380458831787109
35,35,0.5400576591491699
36,36,0.5917706489562988
37,37,0.563251256942749
38,38,0.53981614112854
39,39,0.5361011028289795
