,simulation,run_time
0,0,0.2725975513458252
1,1,0.2723567485809326
2,2,0.2708406448364258
3,3,0.26970672607421875
4,4,0.3205239772796631
5,5,0.2668616771697998
6,6,0.270244836807251
7,7,0.27042484283447266
8,8,0.2700033187866211
9,9,0.2722442150115967
10,10,0.2736351490020752
11,11,0.3242652416229248
12,12,0.27010416984558105
13,13,0.2729833126068115
14,14,0.27170610427856445
15,15,0.27043867111206055
16,16,0.2711055278778076
17,17,0.26798319816589355
18,18,0.31768012046813965
19,19,0.27005529403686523
20,20,0.27005434036254883
21,21,0.27318334579467773
22,22,0.27087998390197754
23,23,0.271228551864624
24,24,0.33374714851379395
25,25,0.26793861389160156
26,26,0.27091002464294434
27,27,0.27221155166625977
28,28,0.2739708423614502
29,29,0.271256685256958
30,30,0.26726484298706055
31,31,0.3360595703125
32,32,0.2674846649169922
33,33,0.2719998359680176
34,34,0.2709846496582031
35,35,0.2706758975982666
36,36,0.2720224857330322
37,37,0.27193188667297363
38,38,0.33216118812561035
39,39,0.2705507278442383
