,simulation,run_time
0,0,3.7506463527679443
1,1,3.7734785079956055
2,2,3.8378100395202637
3,3,3.785693645477295
4,4,3.7711336612701416
5,5,3.7803852558135986
6,6,3.822206974029541
7,7,3.8101918697357178
8,8,3.7882418632507324
9,9,3.773061990737915
10,10,3.7800042629241943
11,11,3.7835006713867188
12,12,3.8557047843933105
13,13,3.803644895553589
14,14,3.7824130058288574
15,15,3.7874538898468018
16,16,3.844071865081787
17,17,3.8602454662323
18,18,3.799807071685791
19,19,3.7850217819213867
20,20,3.8170361518859863
21,21,3.7951912879943848
22,22,3.85388445854187
23,23,3.813849449157715
24,24,3.7950079441070557
25,25,3.797508478164673
26,26,3.7975242137908936
27,27,3.8602542877197266
28,28,3.807028293609619
29,29,3.804312229156494
30,30,3.8092141151428223
31,31,3.8573155403137207
32,32,3.801488161087036
33,33,3.806199789047241
34,34,3.8041796684265137
35,35,3.793679714202881
36,36,3.865563154220581
37,37,3.822355270385742
38,38,3.7835514545440674
39,39,3.802248954772949
