,simulation,run_time
0,0,0.022423267364501953
1,1,0.022345304489135742
2,2,0.022442340850830078
3,3,0.022375822067260742
4,4,0.022356271743774414
5,5,0.022389650344848633
6,6,0.022340774536132812
7,7,0.022595643997192383
8,8,0.02239680290222168
9,9,0.022200345993041992
10,10,0.0223081111907959
11,11,0.02229475975036621
12,12,0.022394657135009766
13,13,0.022302627563476562
14,14,0.022412776947021484
15,15,0.02226996421813965
16,16,0.022418737411499023
17,17,0.022385835647583008
18,18,0.02245926856994629
19,19,0.022525310516357422
20,20,0.02237248420715332
21,21,0.022727251052856445
22,22,0.02250361442565918
23,23,0.022488117218017578
24,24,0.02254939079284668
25,25,0.022420644760131836
26,26,0.022373676300048828
27,27,0.022463321685791016
28,28,0.02250957489013672
29,29,0.02237248420715332
30,30,0.02238941192626953
31,31,0.0223538875579834
32,32,0.02234816551208496
33,33,0.02243661880493164
34,34,0.022347688674926758
35,35,0.022580862045288086
36,36,0.022416353225708008
37,37,0.022394418716430664
38,38,0.022507190704345703
39,39,0.022420167922973633
