,simulation,run_time
0,0,0.057276248931884766
1,1,0.05957746505737305
2,2,0.057723283767700195
3,3,0.05644083023071289
4,4,0.05961918830871582
5,5,0.057393550872802734
6,6,0.05727076530456543
7,7,0.05931448936462402
8,8,0.05694937705993652
9,9,0.057684898376464844
10,10,0.05895853042602539
11,11,0.05893754959106445
12,12,0.05771517753601074
13,13,0.05877685546875
14,14,0.059555768966674805
15,15,0.05772686004638672
16,16,0.05757308006286621
17,17,0.05831623077392578
18,18,0.05823683738708496
19,19,0.057195186614990234
20,20,0.05941200256347656
21,21,0.05817437171936035
22,22,0.05790877342224121
23,23,0.05916881561279297
24,24,0.05931353569030762
25,25,0.05845832824707031
26,26,0.05889415740966797
27,27,0.09822797775268555
28,28,0.057206153869628906
29,29,0.057051658630371094
30,30,0.05858111381530762
31,31,0.057211875915527344
32,32,0.05768132209777832
33,33,0.05797696113586426
34,34,0.059248924255371094
35,35,0.057076215744018555
36,36,0.05717182159423828
37,37,0.05915379524230957
38,38,0.057427406311035156
39,39,0.05803966522216797
