,simulation,run_time
0,0,0.27701425552368164
1,1,0.2680482864379883
2,2,0.2834441661834717
3,3,0.26900792121887207
4,4,0.2733614444732666
5,5,0.27109479904174805
6,6,0.28258204460144043
7,7,0.2623860836029053
8,8,0.2576439380645752
9,9,0.279998779296875
10,10,0.33585643768310547
11,11,0.2616758346557617
12,12,0.2737429141998291
13,13,0.2791779041290283
14,14,0.2577645778656006
15,15,0.27401113510131836
16,16,0.2625908851623535
17,17,0.2880845069885254
18,18,0.26935744285583496
19,19,0.274430513381958
20,20,0.2653815746307373
21,21,0.27233076095581055
22,22,0.32718849182128906
23,23,0.27437758445739746
24,24,0.2967560291290283
25,25,0.27417969703674316
26,26,0.29326939582824707
27,27,0.2695291042327881
28,28,0.27632927894592285
29,29,0.2618091106414795
30,30,0.256972074508667
31,31,0.26830077171325684
32,32,0.2734520435333252
33,33,0.2636542320251465
34,34,0.28129053115844727
35,35,0.2643883228302002
36,36,0.2673916816711426
37,37,0.272430419921875
38,38,0.27727341651916504
39,39,0.2717099189758301
