,simulation,run_time
0,0,0.4310894012451172
1,1,0.4707608222961426
2,2,0.49610447883605957
3,3,0.44318270683288574
4,4,0.4335975646972656
5,5,0.43415307998657227
6,6,0.45108652114868164
7,7,0.4283308982849121
8,8,0.5499019622802734
9,9,0.44680070877075195
10,10,0.4509730339050293
11,11,0.4442274570465088
12,12,0.4628634452819824
13,13,0.45561933517456055
14,14,0.44957661628723145
15,15,0.5005161762237549
16,16,0.44111013412475586
17,17,0.43791913986206055
18,18,0.4451906681060791
19,19,0.45287537574768066
20,20,0.4710245132446289
21,21,0.4945671558380127
22,22,0.44295382499694824
23,23,0.4318220615386963
24,24,0.45856142044067383
25,25,0.44415736198425293
26,26,0.45220160484313965
27,27,0.48960208892822266
28,28,0.48191261291503906
29,29,0.4691643714904785
30,30,0.46341848373413086
31,31,0.4560360908508301
32,32,0.47812557220458984
33,33,0.5130696296691895
34,34,0.46121907234191895
35,35,0.44504880905151367
36,36,0.44258904457092285
37,37,0.4329361915588379
38,38,0.4351801872253418
39,39,0.4508988857269287
