,simulation,run_time
0,0,3.552675724029541
1,1,3.564493179321289
2,2,3.5633811950683594
3,3,3.6217918395996094
4,4,3.5515944957733154
5,5,3.5522804260253906
6,6,3.556861400604248
7,7,3.564826488494873
8,8,3.6696367263793945
9,9,3.5663135051727295
10,10,3.576566696166992
11,11,3.5486631393432617
12,12,3.549034357070923
13,13,3.5271410942077637
14,14,3.5768651962280273
15,15,3.550276279449463
16,16,3.5621397495269775
17,17,3.546635150909424
18,18,3.533519983291626
19,19,3.6127817630767822
20,20,3.5480897426605225
21,21,3.5547056198120117
22,22,3.526888370513916
23,23,3.5350067615509033
24,24,3.6131813526153564
25,25,3.5667872428894043
26,26,3.5654895305633545
27,27,3.5335044860839844
28,28,3.548166036605835
29,29,3.6130940914154053
30,30,3.540947914123535
31,31,3.578383207321167
32,32,3.547914743423462
33,33,3.561689853668213
34,34,3.5569229125976562
35,35,3.629399299621582
36,36,3.5578527450561523
37,37,3.5350708961486816
38,38,3.5573043823242188
39,39,3.5551977157592773
