,simulation,run_time
0,0,0.4448964595794678
1,1,0.44301486015319824
2,2,0.4941110610961914
3,3,0.44513607025146484
4,4,0.45194554328918457
5,5,0.4469459056854248
6,6,0.4991893768310547
7,7,0.4408233165740967
8,8,0.45004796981811523
9,9,0.4445052146911621
10,10,0.44748377799987793
11,11,0.4967076778411865
12,12,0.440598726272583
13,13,0.44973134994506836
14,14,0.44379234313964844
15,15,0.4483819007873535
16,16,0.493696928024292
17,17,0.44138407707214355
18,18,0.45047593116760254
19,19,0.4443221092224121
20,20,0.4491450786590576
21,21,0.4919402599334717
22,22,0.443220853805542
23,23,0.44785499572753906
24,24,0.4424431324005127
25,25,0.4955596923828125
26,26,0.4377739429473877
27,27,0.4456510543823242
28,28,0.4477829933166504
29,29,0.4479517936706543
30,30,0.5046534538269043
31,31,0.44320178031921387
32,32,0.44886183738708496
33,33,0.44519495964050293
34,34,0.446561336517334
35,35,0.5015597343444824
36,36,0.4405097961425781
37,37,0.4487423896789551
38,38,0.44248533248901367
39,39,0.44379615783691406
