,simulation,run_time
0,0,0.4581596851348877
1,1,0.4573526382446289
2,2,0.4619910717010498
3,3,0.4599747657775879
4,4,0.4576709270477295
5,5,0.5011293888092041
6,6,0.45998215675354004
7,7,0.4606659412384033
8,8,0.4573500156402588
9,9,0.45828962326049805
10,10,0.4590737819671631
11,11,0.5197207927703857
12,12,0.45189809799194336
13,13,0.45917391777038574
14,14,0.46089601516723633
15,15,0.46167969703674316
16,16,0.4616711139678955
17,17,0.4611241817474365
18,18,0.5101964473724365
19,19,0.4618093967437744
20,20,0.46216654777526855
21,21,0.46106481552124023
22,22,0.4616408348083496
23,23,0.4626450538635254
24,24,0.5055680274963379
25,25,0.458446741104126
26,26,0.4595308303833008
27,27,0.4616580009460449
28,28,0.46019744873046875
29,29,0.4604487419128418
30,30,0.508150577545166
31,31,0.4597454071044922
32,32,0.45722055435180664
33,33,0.46097636222839355
34,34,0.4619269371032715
35,35,0.46242451667785645
36,36,0.459763765335083
37,37,0.5074012279510498
38,38,0.4585275650024414
39,39,0.4597158432006836
