,simulation,run_time
0,0,3.654785394668579
1,1,3.643606185913086
2,2,3.6583168506622314
3,3,3.76977276802063
4,4,3.6479992866516113
5,5,3.6710591316223145
6,6,3.640127658843994
7,7,3.657338857650757
8,8,3.644752025604248
9,9,3.7033705711364746
10,10,3.672755002975464
11,11,3.669485569000244
12,12,3.6469929218292236
13,13,3.6613428592681885
14,14,3.7124383449554443
15,15,3.656033754348755
16,16,3.6618001461029053
17,17,3.650172233581543
18,18,3.6617238521575928
19,19,3.7040395736694336
20,20,3.657524824142456
21,21,3.7080986499786377
22,22,3.653938055038452
23,23,3.6730735301971436
24,24,3.7212460041046143
25,25,3.6748669147491455
26,26,3.674393892288208
27,27,3.6538233757019043
28,28,3.6698379516601562
29,29,3.719454526901245
30,30,3.662522315979004
31,31,3.679185628890991
32,32,3.652308464050293
33,33,3.6669485569000244
34,34,3.727476119995117
35,35,3.6587986946105957
36,36,3.667741298675537
37,37,3.6489317417144775
38,38,3.667092800140381
39,39,3.7214670181274414
