,simulation,run_time
0,0,2.8933801651000977
1,1,2.905017614364624
2,2,2.890474557876587
3,3,2.899399518966675
4,4,2.974414110183716
5,5,2.8965036869049072
6,6,2.8916916847229004
7,7,2.899946928024292
8,8,2.890299081802368
9,9,2.890871047973633
10,10,2.889819622039795
11,11,2.9458436965942383
12,12,2.8731186389923096
13,13,2.8708550930023193
14,14,2.877821922302246
15,15,2.891702175140381
16,16,2.8982927799224854
17,17,2.904869794845581
18,18,2.9016969203948975
19,19,2.89570951461792
20,20,2.884643316268921
21,21,2.8932812213897705
22,22,2.8986592292785645
23,23,2.8912951946258545
24,24,2.9496665000915527
25,25,2.892620325088501
26,26,2.880077600479126
27,27,2.8953444957733154
28,28,2.8849592208862305
29,29,2.892099142074585
30,30,2.8829524517059326
31,31,2.945002794265747
32,32,2.881136655807495
33,33,2.8759498596191406
34,34,2.8671278953552246
35,35,2.878748893737793
36,36,2.8750760555267334
37,37,2.879256248474121
38,38,2.887697696685791
39,39,2.883925437927246
