,simulation,run_time
0,0,0.5389189720153809
1,1,0.5400865077972412
2,2,0.541562557220459
3,3,0.5413601398468018
4,4,0.586205005645752
5,5,0.5420975685119629
6,6,0.5385184288024902
7,7,0.5465996265411377
8,8,0.5421185493469238
9,9,0.591261625289917
10,10,0.5419197082519531
11,11,0.5408937931060791
12,12,0.5438382625579834
13,13,0.5426681041717529
14,14,0.5423593521118164
15,15,0.5940585136413574
16,16,0.5392739772796631
17,17,0.5415494441986084
18,18,0.5419187545776367
19,19,0.5420513153076172
20,20,0.5883803367614746
21,21,0.5401232242584229
22,22,0.540463924407959
23,23,0.543259859085083
24,24,0.54239821434021
25,25,0.5427124500274658
26,26,0.5919084548950195
27,27,0.5396122932434082
28,28,0.5404770374298096
29,29,0.543349027633667
30,30,0.5435240268707275
31,31,0.5859553813934326
32,32,0.5396370887756348
33,33,0.5406711101531982
34,34,0.5426759719848633
35,35,0.5431511402130127
36,36,0.5890753269195557
37,37,0.542003870010376
38,38,0.5381107330322266
39,39,0.5436379909515381
