,simulation,run_time
0,0,0.3368363380432129
1,1,0.34685468673706055
2,2,0.3746798038482666
3,3,0.3542060852050781
4,4,0.3449404239654541
5,5,0.3387715816497803
6,6,0.35610222816467285
7,7,0.3539564609527588
8,8,0.35996341705322266
9,9,0.4014604091644287
10,10,0.36569929122924805
11,11,0.32518625259399414
12,12,0.36306214332580566
13,13,0.36718320846557617
14,14,0.33520054817199707
15,15,0.3500335216522217
16,16,0.34659886360168457
17,17,0.33412647247314453
18,18,0.4094722270965576
19,19,0.354036808013916
20,20,0.3630046844482422
21,21,0.3716127872467041
22,22,0.3669459819793701
23,23,0.35660243034362793
24,24,0.33237171173095703
25,25,0.3365037441253662
26,26,0.4030442237854004
27,27,0.34128355979919434
28,28,0.39270520210266113
29,29,0.3329617977142334
30,30,0.35118770599365234
31,31,0.344926118850708
32,32,0.3471846580505371
33,33,0.3408362865447998
34,34,0.3388814926147461
35,35,0.3437774181365967
36,36,0.3545682430267334
37,37,0.400162935256958
38,38,0.3729822635650635
39,39,0.34049367904663086
