,simulation,run_time
0,0,0.6007754802703857
1,1,0.6030223369598389
2,2,0.6535418033599854
3,3,0.6045053005218506
4,4,0.5998451709747314
5,5,0.6014690399169922
6,6,0.6014933586120605
7,7,0.6521193981170654
8,8,0.6050269603729248
9,9,0.6017746925354004
10,10,0.6008965969085693
11,11,0.604372501373291
12,12,0.6638860702514648
13,13,0.6045417785644531
14,14,0.601830244064331
15,15,0.5999469757080078
16,16,0.6020364761352539
17,17,0.6495065689086914
18,18,0.6042869091033936
19,19,0.6023950576782227
20,20,0.5986554622650146
21,21,0.6481683254241943
22,22,0.597163200378418
23,23,0.5987293720245361
24,24,0.5985872745513916
25,25,0.6015644073486328
26,26,0.652259111404419
27,27,0.6011595726013184
28,28,0.6003115177154541
29,29,0.6005828380584717
30,30,0.6017637252807617
31,31,0.652254581451416
32,32,0.6014513969421387
33,33,0.6008121967315674
34,34,0.6013295650482178
35,35,0.6006362438201904
36,36,0.6524431705474854
37,37,0.601454496383667
38,38,0.6005938053131104
39,39,0.601672887802124
