,simulation,run_time
0,0,2.4660592079162598
1,1,2.4782814979553223
2,2,2.4795942306518555
3,3,2.46408748626709
4,4,2.478397846221924
5,5,2.4775750637054443
6,6,2.4808738231658936
7,7,2.5728421211242676
8,8,2.4810094833374023
9,9,2.4780287742614746
10,10,2.510303497314453
11,11,2.516925811767578
12,12,2.4898293018341064
13,13,2.483015775680542
14,14,2.488173723220825
15,15,2.527496814727783
16,16,2.495164394378662
17,17,2.4821770191192627
18,18,2.5091681480407715
19,19,2.5146870613098145
20,20,2.483713150024414
21,21,2.4833133220672607
22,22,2.486300230026245
23,23,2.5328805446624756
24,24,2.4702486991882324
25,25,2.496162176132202
26,26,2.494997978210449
27,27,2.511669158935547
28,28,2.483036756515503
29,29,2.475201368331909
30,30,2.467193126678467
31,31,2.515946626663208
32,32,2.4760923385620117
33,33,2.472604990005493
34,34,2.493682861328125
35,35,2.507960557937622
36,36,2.473419427871704
37,37,2.467327117919922
38,38,2.45310640335083
39,39,2.5183844566345215
