,simulation,run_time
0,0,0.32770752906799316
1,1,0.3215644359588623
2,2,0.33342695236206055
3,3,0.32981157302856445
4,4,0.30939579010009766
5,5,0.2895030975341797
6,6,0.3843245506286621
7,7,0.3290884494781494
8,8,0.3100306987762451
9,9,0.3384075164794922
10,10,0.32366943359375
11,11,0.3179590702056885
12,12,0.3155355453491211
13,13,0.31131410598754883
14,14,0.3069789409637451
15,15,0.36232995986938477
16,16,0.40135645866394043
17,17,0.3257870674133301
18,18,0.30469465255737305
19,19,0.30185723304748535
20,20,0.32242751121520996
21,21,0.3181781768798828
22,22,0.31112194061279297
23,23,0.31700778007507324
24,24,0.36035704612731934
25,25,0.3196859359741211
26,26,0.3125755786895752
27,27,0.3061671257019043
28,28,0.29912734031677246
29,29,0.32285189628601074
30,30,0.29838037490844727
31,31,0.309765100479126
32,32,0.30287647247314453
33,33,0.36962032318115234
34,34,0.2971532344818115
35,35,0.31246185302734375
36,36,0.293773889541626
37,37,0.31748414039611816
38,38,0.33728909492492676
39,39,0.3596763610839844
