,simulation,run_time
0,0,4.002129316329956
1,1,3.934810161590576
2,2,3.9328229427337646
3,3,3.9253110885620117
4,4,3.999352216720581
5,5,3.930560827255249
6,6,3.9292027950286865
7,7,3.9285311698913574
8,8,3.928075075149536
9,9,4.007604598999023
10,10,3.938424825668335
11,11,3.931055784225464
12,12,3.931999683380127
13,13,3.9413700103759766
14,14,3.9994001388549805
15,15,3.9341208934783936
16,16,3.9342575073242188
17,17,3.9269022941589355
18,18,3.98172664642334
19,19,3.9234583377838135
20,20,3.933743476867676
21,21,3.95277738571167
22,22,3.9224324226379395
23,23,4.026797533035278
24,24,3.9276950359344482
25,25,3.9297540187835693
26,26,3.927753448486328
27,27,3.9345686435699463
28,28,3.982344150543213
29,29,3.9305341243743896
30,30,3.925548791885376
31,31,3.9273085594177246
32,32,3.984888792037964
33,33,3.923187732696533
34,34,3.9309377670288086
35,35,3.960463523864746
36,36,3.9385435581207275
37,37,4.003115653991699
38,38,3.9254417419433594
39,39,3.930255889892578
