,simulation,run_time
0,0,0.439469575881958
1,1,0.38214635848999023
2,2,0.38573598861694336
3,3,0.384613037109375
4,4,0.3907151222229004
5,5,0.3860950469970703
6,6,0.43727946281433105
7,7,0.38832783699035645
8,8,0.3908085823059082
9,9,0.3891148567199707
10,10,0.38874268531799316
11,11,0.44869232177734375
12,12,0.3846726417541504
13,13,0.3895397186279297
14,14,0.38492679595947266
15,15,0.3892490863800049
16,16,0.39213013648986816
17,17,0.44286513328552246
18,18,0.392444372177124
19,19,0.39469408988952637
20,20,0.38682126998901367
21,21,0.38776087760925293
22,22,0.44429898262023926
23,23,0.3820827007293701
24,24,0.38851070404052734
25,25,0.3876805305480957
26,26,0.3856780529022217
27,27,0.44725656509399414
28,28,0.3880162239074707
29,29,0.3989410400390625
30,30,0.39073634147644043
31,31,0.4053676128387451
32,32,0.4536099433898926
33,33,0.44219517707824707
34,34,0.41115379333496094
35,35,0.42093610763549805
36,36,0.4080924987792969
37,37,0.40706562995910645
38,38,0.4609496593475342
39,39,0.41645193099975586
