,simulation,run_time
0,0,2.0709550380706787
1,1,2.0664923191070557
2,2,2.0645031929016113
3,3,2.0707061290740967
4,4,2.091261863708496
5,5,2.0703420639038086
6,6,2.139772653579712
7,7,2.0666627883911133
8,8,2.075960874557495
9,9,2.0765581130981445
10,10,2.084904432296753
11,11,2.079441547393799
12,12,2.072606325149536
13,13,2.0684871673583984
14,14,2.0724430084228516
15,15,2.0745699405670166
16,16,2.1202964782714844
17,17,2.0740058422088623
18,18,2.083430528640747
19,19,2.0763654708862305
20,20,2.078010082244873
21,21,2.071706771850586
22,22,2.071056842803955
23,23,2.0901522636413574
24,24,2.0743625164031982
25,25,2.117373466491699
26,26,2.0891690254211426
27,27,2.065451145172119
28,28,2.0712647438049316
29,29,2.067681312561035
30,30,2.074892044067383
31,31,2.0576748847961426
32,32,2.0559194087982178
33,33,2.0722014904022217
34,34,2.0703606605529785
35,35,2.1283435821533203
36,36,2.0861153602600098
37,37,2.063795566558838
38,38,2.082221031188965
39,39,2.079618215560913
