,simulation,run_time
0,0,0.568293571472168
1,1,0.553638219833374
2,2,0.6273467540740967
3,3,0.6125800609588623
4,4,0.5619423389434814
5,5,0.5627963542938232
6,6,0.5731163024902344
7,7,0.5439548492431641
8,8,0.635692834854126
9,9,0.5696094036102295
10,10,0.5696921348571777
11,11,0.5902488231658936
12,12,0.5996460914611816
13,13,0.5409555435180664
14,14,0.5576341152191162
15,15,0.5718789100646973
16,16,0.5824992656707764
17,17,0.6097650527954102
18,18,0.5892629623413086
19,19,0.5529251098632812
20,20,0.5667619705200195
21,21,0.587085485458374
22,22,0.6194043159484863
23,23,0.6244254112243652
24,24,0.5667390823364258
25,25,0.5784478187561035
26,26,0.5606458187103271
27,27,0.5978271961212158
28,28,0.5693149566650391
29,29,0.6312134265899658
30,30,0.5516784191131592
31,31,0.5602574348449707
32,32,0.6211349964141846
33,33,0.58762526512146
34,34,0.5581696033477783
35,35,0.6160292625427246
36,36,0.6049089431762695
37,37,0.6195061206817627
38,38,0.729529857635498
39,39,0.5796382427215576
