,simulation,run_time
0,0,0.2886044979095459
1,1,0.28377437591552734
2,2,0.2872128486633301
3,3,0.2872178554534912
4,4,0.3331570625305176
5,5,0.2875206470489502
6,6,0.28723812103271484
7,7,0.28703951835632324
8,8,0.288196325302124
9,9,0.28613924980163574
10,10,0.2870159149169922
11,11,0.2870910167694092
12,12,0.28711867332458496
13,13,0.2859160900115967
14,14,0.33286523818969727
15,15,0.28566408157348633
16,16,0.28339695930480957
17,17,0.28635501861572266
18,18,0.2847554683685303
19,19,0.28605127334594727
20,20,0.28754687309265137
21,21,0.2871055603027344
22,22,0.28676486015319824
23,23,0.28528833389282227
24,24,0.3341248035430908
25,25,0.2856128215789795
26,26,0.28441405296325684
27,27,0.2844390869140625
28,28,0.2865021228790283
29,29,0.28782081604003906
30,30,0.28586816787719727
31,31,0.28685855865478516
32,32,0.2868061065673828
33,33,0.285963773727417
34,34,0.3347742557525635
35,35,0.2838270664215088
36,36,0.28414249420166016
37,37,0.28400158882141113
38,38,0.2852134704589844
39,39,0.2861666679382324
