,simulation,run_time
0,0,0.43202948570251465
1,1,0.37450623512268066
2,2,0.37222862243652344
3,3,0.37714099884033203
4,4,0.37776875495910645
5,5,0.4275543689727783
6,6,0.3751041889190674
7,7,0.3755059242248535
8,8,0.3780186176300049
9,9,0.3759126663208008
10,10,0.4203469753265381
11,11,0.37854695320129395
12,12,0.37361574172973633
13,13,0.37705349922180176
14,14,0.376279354095459
15,15,0.4203946590423584
16,16,0.3736991882324219
17,17,0.3767364025115967
18,18,0.3840000629425049
19,19,0.3827974796295166
20,20,0.4295361042022705
21,21,0.3802776336669922
22,22,0.38331079483032227
23,23,0.38463449478149414
24,24,0.3830993175506592
25,25,0.4262573719024658
26,26,0.3768191337585449
27,27,0.3800997734069824
28,28,0.38023877143859863
29,29,0.3817112445831299
30,30,0.3820328712463379
31,31,0.38101887702941895
32,32,0.38495779037475586
33,33,0.38176560401916504
34,34,0.4478909969329834
35,35,0.3797905445098877
36,36,0.38091206550598145
37,37,0.3858835697174072
38,38,0.3837106227874756
39,39,0.4377634525299072
