,simulation,run_time
0,0,0.3250882625579834
1,1,0.3256375789642334
2,2,0.3274264335632324
3,3,0.3239729404449463
4,4,0.3291890621185303
5,5,0.39929938316345215
6,6,0.32814693450927734
7,7,0.32961297035217285
8,8,0.3296329975128174
9,9,0.3278529644012451
10,10,0.33203554153442383
11,11,0.396625280380249
12,12,0.3311893939971924
13,13,0.3272671699523926
14,14,0.32274794578552246
15,15,0.32096385955810547
16,16,0.3271164894104004
17,17,0.3762674331665039
18,18,0.32741594314575195
19,19,0.33803677558898926
20,20,0.3354933261871338
21,21,0.3332326412200928
22,22,0.329334020614624
23,23,0.40805864334106445
24,24,0.33428001403808594
25,25,0.32595300674438477
26,26,0.33596038818359375
27,27,0.3257286548614502
28,28,0.32770514488220215
29,29,0.3809361457824707
30,30,0.3239626884460449
31,31,0.32488393783569336
32,32,0.32432055473327637
33,33,0.32334470748901367
34,34,0.32775020599365234
35,35,0.3882253170013428
36,36,0.3280601501464844
37,37,0.3281245231628418
38,38,0.32359862327575684
39,39,0.3232851028442383
