,simulation,run_time
0,0,0.4558589458465576
1,1,0.4546542167663574
2,2,0.4544973373413086
3,3,0.5097513198852539
4,4,0.4519374370574951
5,5,0.45252251625061035
6,6,0.452714204788208
7,7,0.4524977207183838
8,8,0.45192909240722656
9,9,0.45455121994018555
10,10,0.5007319450378418
11,11,0.45455479621887207
12,12,0.45417141914367676
13,13,0.4519374370574951
14,14,0.4533998966217041
15,15,0.45274877548217773
16,16,0.4979286193847656
17,17,0.45204782485961914
18,18,0.45481371879577637
19,19,0.45174121856689453
20,20,0.4536600112915039
21,21,0.4520912170410156
22,22,0.5023624897003174
23,23,0.4502556324005127
24,24,0.45231056213378906
25,25,0.4536149501800537
26,26,0.452254056930542
27,27,0.4526944160461426
28,28,0.4553649425506592
29,29,0.5023860931396484
30,30,0.4513514041900635
31,31,0.45021629333496094
32,32,0.45345187187194824
33,33,0.4526076316833496
34,34,0.4533815383911133
35,35,0.5009603500366211
36,36,0.4502561092376709
37,37,0.44858837127685547
38,38,0.4513256549835205
39,39,0.4528965950012207
