,simulation,run_time
0,0,0.16353178024291992
1,1,0.12715601921081543
2,2,0.15556883811950684
3,3,0.1570436954498291
4,4,0.1467576026916504
5,5,0.1343066692352295
6,6,0.13094449043273926
7,7,0.1385042667388916
8,8,0.13269734382629395
9,9,0.1340622901916504
10,10,0.13492751121520996
11,11,0.1295030117034912
12,12,0.1523597240447998
13,13,0.1358330249786377
14,14,0.15173935890197754
15,15,0.14279556274414062
16,16,0.13393640518188477
17,17,0.1410505771636963
18,18,0.12816882133483887
19,19,0.1439807415008545
20,20,0.1382579803466797
21,21,0.13105201721191406
22,22,0.13605642318725586
23,23,0.13234353065490723
24,24,0.13530206680297852
25,25,0.13912320137023926
26,26,0.14823055267333984
27,27,0.1395566463470459
28,28,0.13180160522460938
29,29,0.13423728942871094
30,30,0.13971447944641113
31,31,0.13618206977844238
32,32,0.14650535583496094
33,33,0.14475607872009277
34,34,0.13367605209350586
35,35,0.1343250274658203
36,36,0.1382303237915039
37,37,0.13454365730285645
38,38,0.16022467613220215
39,39,0.1717216968536377
