generation_time,start_time,end_time,location_reference,lcd1,Road_LCD,Road_name,offset,direction,lat,lng,accuracy,period,flow,speed,lambda_v2x
2020-01-28T22:26:00+01:00,2020-01-28T22:20:00+01:00,2020-01-28 22:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-28T22:31:00+01:00,2020-01-28T22:25:00+01:00,2020-01-28 22:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,96.0,19.95,23.600000000000005
2020-01-28T22:36:00+01:00,2020-01-28T22:30:00+01:00,2020-01-28 22:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,192.0,19.9,47.20000000000001
2020-01-28T22:41:00+01:00,2020-01-28T22:35:00+01:00,2020-01-28 22:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,108.0,19.94,26.55
2020-01-28T22:46:00+01:00,2020-01-28T22:40:00+01:00,2020-01-28 22:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,96.0,19.95,23.600000000000005
2020-01-28T22:51:00+01:00,2020-01-28T22:45:00+01:00,2020-01-28 22:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,84.0,19.95,20.650000000000002
2020-01-28T22:56:00+01:00,2020-01-28T22:50:00+01:00,2020-01-28 22:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,120.0,19.94,29.5
2020-01-28T23:01:00+01:00,2020-01-28T22:55:00+01:00,2020-01-28 23:00:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,60.0,19.95,14.75
2020-01-28T23:06:00+01:00,2020-01-28T23:00:00+01:00,2020-01-28 23:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,132.0,19.94,32.45
2020-01-28T23:11:00+01:00,2020-01-28T23:05:00+01:00,2020-01-28 23:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,120.0,19.94,29.5
2020-01-28T23:16:00+01:00,2020-01-28T23:10:00+01:00,2020-01-28 23:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,72.0,19.95,17.7
2020-01-28T23:21:00+01:00,2020-01-28T23:15:00+01:00,2020-01-28 23:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-28T23:26:00+01:00,2020-01-28T23:20:00+01:00,2020-01-28 23:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,84.0,19.95,20.650000000000002
2020-01-28T23:31:00+01:00,2020-01-28T23:25:00+01:00,2020-01-28 23:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,72.0,19.95,17.7
2020-01-28T23:36:00+01:00,2020-01-28T23:30:00+01:00,2020-01-28 23:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,72.0,19.95,17.7
2020-01-28T23:41:00+01:00,2020-01-28T23:35:00+01:00,2020-01-28 23:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,60.0,19.95,14.75
2020-01-28T23:46:00+01:00,2020-01-28T23:40:00+01:00,2020-01-28 23:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,108.0,19.94,26.55
2020-01-28T23:51:00+01:00,2020-01-28T23:45:00+01:00,2020-01-28 23:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,108.0,19.94,26.55
2020-01-28T23:56:00+01:00,2020-01-28T23:50:00+01:00,2020-01-28 23:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,84.0,19.95,20.650000000000002
2020-01-29T00:06:00+01:00,2020-01-29T00:00:00+01:00,2020-01-29 00:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T00:11:00+01:00,2020-01-29T00:05:00+01:00,2020-01-29 00:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,72.0,19.95,17.7
2020-01-29T00:16:00+01:00,2020-01-29T00:10:00+01:00,2020-01-29 00:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T00:21:00+01:00,2020-01-29T00:15:00+01:00,2020-01-29 00:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T00:26:00+01:00,2020-01-29T00:20:00+01:00,2020-01-29 00:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,132.0,19.94,32.45
2020-01-29T00:31:00+01:00,2020-01-29T00:25:00+01:00,2020-01-29 00:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T00:36:00+01:00,2020-01-29T00:30:00+01:00,2020-01-29 00:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T00:41:00+01:00,2020-01-29T00:35:00+01:00,2020-01-29 00:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T00:46:00+01:00,2020-01-29T00:40:00+01:00,2020-01-29 00:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,48.0,19.95,11.800000000000002
2020-01-29T00:51:00+01:00,2020-01-29T00:45:00+01:00,2020-01-29 00:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T00:56:00+01:00,2020-01-29T00:50:00+01:00,2020-01-29 00:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,48.0,19.95,11.800000000000002
2020-01-29T01:01:00+01:00,2020-01-29T00:55:00+01:00,2020-01-29 01:00:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T01:06:00+01:00,2020-01-29T01:00:00+01:00,2020-01-29 01:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,60.0,19.95,14.75
2020-01-29T01:11:00+01:00,2020-01-29T01:05:00+01:00,2020-01-29 01:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T01:16:00+01:00,2020-01-29T01:10:00+01:00,2020-01-29 01:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,72.0,19.95,17.7
2020-01-29T01:21:00+01:00,2020-01-29T01:15:00+01:00,2020-01-29 01:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T01:26:00+01:00,2020-01-29T01:20:00+01:00,2020-01-29 01:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,48.0,19.95,11.800000000000002
2020-01-29T01:31:00+01:00,2020-01-29T01:25:00+01:00,2020-01-29 01:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T01:36:00+01:00,2020-01-29T01:30:00+01:00,2020-01-29 01:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T01:41:00+01:00,2020-01-29T01:35:00+01:00,2020-01-29 01:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,60.0,19.95,14.75
2020-01-29T01:46:00+01:00,2020-01-29T01:40:00+01:00,2020-01-29 01:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T01:51:00+01:00,2020-01-29T01:45:00+01:00,2020-01-29 01:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T01:56:00+01:00,2020-01-29T01:50:00+01:00,2020-01-29 01:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T02:01:00+01:00,2020-01-29T01:55:00+01:00,2020-01-29 02:00:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:06:00+01:00,2020-01-29T02:00:00+01:00,2020-01-29 02:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:11:00+01:00,2020-01-29T02:05:00+01:00,2020-01-29 02:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T02:16:00+01:00,2020-01-29T02:10:00+01:00,2020-01-29 02:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T02:21:00+01:00,2020-01-29T02:15:00+01:00,2020-01-29 02:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T02:26:00+01:00,2020-01-29T02:20:00+01:00,2020-01-29 02:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T02:31:00+01:00,2020-01-29T02:25:00+01:00,2020-01-29 02:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:36:00+01:00,2020-01-29T02:30:00+01:00,2020-01-29 02:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:41:00+01:00,2020-01-29T02:35:00+01:00,2020-01-29 02:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T02:46:00+01:00,2020-01-29T02:40:00+01:00,2020-01-29 02:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:51:00+01:00,2020-01-29T02:45:00+01:00,2020-01-29 02:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T02:56:00+01:00,2020-01-29T02:50:00+01:00,2020-01-29 02:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T03:01:00+01:00,2020-01-29T02:55:00+01:00,2020-01-29 03:00:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T03:06:00+01:00,2020-01-29T03:00:00+01:00,2020-01-29 03:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:11:00+01:00,2020-01-29T03:05:00+01:00,2020-01-29 03:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:16:00+01:00,2020-01-29T03:10:00+01:00,2020-01-29 03:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T03:21:00+01:00,2020-01-29T03:15:00+01:00,2020-01-29 03:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:26:00+01:00,2020-01-29T03:20:00+01:00,2020-01-29 03:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T03:31:00+01:00,2020-01-29T03:25:00+01:00,2020-01-29 03:30:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,12.0,19.95,2.9500000000000006
2020-01-29T03:36:00+01:00,2020-01-29T03:30:00+01:00,2020-01-29 03:35:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:41:00+01:00,2020-01-29T03:35:00+01:00,2020-01-29 03:40:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:46:00+01:00,2020-01-29T03:40:00+01:00,2020-01-29 03:45:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:51:00+01:00,2020-01-29T03:45:00+01:00,2020-01-29 03:50:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T03:56:00+01:00,2020-01-29T03:50:00+01:00,2020-01-29 03:55:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T04:01:00+01:00,2020-01-29T03:55:00+01:00,2020-01-29 04:00:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,24.0,19.95,5.900000000000001
2020-01-29T04:06:00+01:00,2020-01-29T04:00:00+01:00,2020-01-29 04:05:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T04:11:00+01:00,2020-01-29T04:05:00+01:00,2020-01-29 04:10:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,100,5,36.0,19.95,8.85
2020-01-29T04:16:00+01:00,2020-01-29T04:10:00+01:00,2020-01-29 04:15:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T04:21:00+01:00,2020-01-29T04:15:00+01:00,2020-01-29 04:20:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
2020-01-29T04:26:00+01:00,2020-01-29T04:20:00+01:00,2020-01-29 04:25:00+01:00,WGS84_info,40147,40145,Corso San Maurizio(TO),58,negative,45.07417,7.69008,0,5,0.0,0.0,0.0
