generation_time,start_time,end_time,location_reference,lcd1,Road_LCD,Road_name,offset,direction,lat,lng,accuracy,period,flow,speed,lambda_v2x
2020-01-28T17:56:00+01:00,2020-01-28T17:50:00+01:00,2020-01-28 17:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3120.0,42.93,767.0
2020-01-28T18:01:00+01:00,2020-01-28T17:55:00+01:00,2020-01-28 18:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3048.0,41.27,749.3000000000001
2020-01-28T18:06:00+01:00,2020-01-28T18:00:00+01:00,2020-01-28 18:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3108.0,41.27,764.0500000000001
2020-01-28T18:11:00+01:00,2020-01-28T18:05:00+01:00,2020-01-28 18:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2784.0,40.55,684.4000000000001
2020-01-28T18:16:00+01:00,2020-01-28T18:10:00+01:00,2020-01-28 18:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2760.0,40.86,678.5
2020-01-28T18:21:00+01:00,2020-01-28T18:15:00+01:00,2020-01-28 18:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3060.0,39.69,752.25
2020-01-28T18:26:00+01:00,2020-01-28T18:20:00+01:00,2020-01-28 18:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2844.0,40.65,699.1500000000001
2020-01-28T18:31:00+01:00,2020-01-28T18:25:00+01:00,2020-01-28 18:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2976.0,40.73,731.6
2020-01-28T18:36:00+01:00,2020-01-28T18:30:00+01:00,2020-01-28 18:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3120.0,39.9,767.0
2020-01-28T18:41:00+01:00,2020-01-28T18:35:00+01:00,2020-01-28 18:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3060.0,39.5,752.25
2020-01-28T18:46:00+01:00,2020-01-28T18:40:00+01:00,2020-01-28 18:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3264.0,40.66,802.4000000000001
2020-01-28T18:51:00+01:00,2020-01-28T18:45:00+01:00,2020-01-28 18:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3120.0,40.6,767.0
2020-01-28T18:56:00+01:00,2020-01-28T18:50:00+01:00,2020-01-28 18:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3168.0,42.12,778.8000000000001
2020-01-28T19:01:00+01:00,2020-01-28T18:55:00+01:00,2020-01-28 19:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2952.0,41.76,725.6999999999999
2020-01-28T19:06:00+01:00,2020-01-28T19:00:00+01:00,2020-01-28 19:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3108.0,41.98,764.0500000000001
2020-01-28T19:11:00+01:00,2020-01-28T19:05:00+01:00,2020-01-28 19:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,3060.0,40.4,752.25
2020-01-28T19:16:00+01:00,2020-01-28T19:10:00+01:00,2020-01-28 19:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2964.0,40.04,728.6500000000001
2020-01-28T19:21:00+01:00,2020-01-28T19:15:00+01:00,2020-01-28 19:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2892.0,38.44,710.9499999999999
2020-01-28T19:26:00+01:00,2020-01-28T19:20:00+01:00,2020-01-28 19:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2652.0,42.48,651.9499999999999
2020-01-28T19:31:00+01:00,2020-01-28T19:25:00+01:00,2020-01-28 19:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2592.0,40.88,637.1999999999999
2020-01-28T19:36:00+01:00,2020-01-28T19:30:00+01:00,2020-01-28 19:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2844.0,40.27,699.1500000000001
2020-01-28T19:41:00+01:00,2020-01-28T19:35:00+01:00,2020-01-28 19:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2508.0,41.08,616.5500000000001
2020-01-28T19:46:00+01:00,2020-01-28T19:40:00+01:00,2020-01-28 19:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2328.0,41.94,572.3000000000001
2020-01-28T19:51:00+01:00,2020-01-28T19:45:00+01:00,2020-01-28 19:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2568.0,44.36,631.3000000000001
2020-01-28T19:56:00+01:00,2020-01-28T19:50:00+01:00,2020-01-28 19:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2280.0,44.6,560.5
2020-01-28T20:01:00+01:00,2020-01-28T19:55:00+01:00,2020-01-28 20:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2268.0,45.31,557.5500000000001
2020-01-28T20:06:00+01:00,2020-01-28T20:00:00+01:00,2020-01-28 20:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1980.0,41.17,486.75
2020-01-28T20:11:00+01:00,2020-01-28T20:05:00+01:00,2020-01-28 20:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2028.0,45.56,498.55
2020-01-28T20:16:00+01:00,2020-01-28T20:10:00+01:00,2020-01-28 20:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2172.0,42.69,533.95
2020-01-28T20:21:00+01:00,2020-01-28T20:15:00+01:00,2020-01-28 20:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1884.0,44.01,463.15000000000003
2020-01-28T20:27:00+01:00,2020-01-28T20:20:00+01:00,2020-01-28 20:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,2052.0,43.84,504.45000000000005
2020-01-28T20:31:00+01:00,2020-01-28T20:25:00+01:00,2020-01-28 20:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1824.0,44.71,448.40000000000003
2020-01-28T20:36:00+01:00,2020-01-28T20:30:00+01:00,2020-01-28 20:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1668.0,45.53,410.05
2020-01-28T20:41:00+01:00,2020-01-28T20:35:00+01:00,2020-01-28 20:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1476.0,45.52,362.84999999999997
2020-01-28T20:46:00+01:00,2020-01-28T20:40:00+01:00,2020-01-28 20:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1824.0,46.53,448.40000000000003
2020-01-28T20:51:00+01:00,2020-01-28T20:45:00+01:00,2020-01-28 20:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1332.0,45.28,327.45000000000005
2020-01-28T20:56:00+01:00,2020-01-28T20:50:00+01:00,2020-01-28 20:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1152.0,47.44,283.2
2020-01-28T21:01:00+01:00,2020-01-28T20:55:00+01:00,2020-01-28 21:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1296.0,46.37,318.59999999999997
2020-01-28T21:06:00+01:00,2020-01-28T21:00:00+01:00,2020-01-28 21:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1008.0,47.73,247.80000000000004
2020-01-28T21:11:00+01:00,2020-01-28T21:05:00+01:00,2020-01-28 21:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1020.0,49.51,250.75
2020-01-28T21:16:00+01:00,2020-01-28T21:10:00+01:00,2020-01-28 21:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,996.0,45.2,244.85000000000002
2020-01-28T21:21:00+01:00,2020-01-28T21:15:00+01:00,2020-01-28 21:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,936.0,48.5,230.10000000000002
2020-01-28T21:26:00+01:00,2020-01-28T21:20:00+01:00,2020-01-28 21:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,960.0,49.87,236.0
2020-01-28T21:31:00+01:00,2020-01-28T21:25:00+01:00,2020-01-28 21:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1032.0,53.37,253.70000000000002
2020-01-28T21:36:00+01:00,2020-01-28T21:30:00+01:00,2020-01-28 21:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,864.0,47.04,212.4
2020-01-28T21:41:00+01:00,2020-01-28T21:35:00+01:00,2020-01-28 21:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,768.0,42.64,188.80000000000004
2020-01-28T21:46:00+01:00,2020-01-28T21:40:00+01:00,2020-01-28 21:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,996.0,45.71,244.85000000000002
2020-01-28T21:51:00+01:00,2020-01-28T21:45:00+01:00,2020-01-28 21:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,684.0,46.55,168.15
2020-01-28T21:56:00+01:00,2020-01-28T21:50:00+01:00,2020-01-28 21:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,744.0,45.43,182.9
2020-01-28T22:01:00+01:00,2020-01-28T21:55:00+01:00,2020-01-28 22:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,804.0,47.76,197.65
2020-01-28T22:06:00+01:00,2020-01-28T22:00:00+01:00,2020-01-28 22:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,780.0,50.07,191.75
2020-01-28T22:11:00+01:00,2020-01-28T22:05:00+01:00,2020-01-28 22:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,624.0,46.96,153.4
2020-01-28T22:16:00+01:00,2020-01-28T22:10:00+01:00,2020-01-28 22:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,624.0,44.95,153.4
2020-01-28T22:21:00+01:00,2020-01-28T22:15:00+01:00,2020-01-28 22:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1080.0,47.45,265.5
2020-01-28T22:26:00+01:00,2020-01-28T22:20:00+01:00,2020-01-28 22:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1008.0,46.36,247.80000000000004
2020-01-28T22:31:00+01:00,2020-01-28T22:25:00+01:00,2020-01-28 22:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,1140.0,45.28,280.25
2020-01-28T22:36:00+01:00,2020-01-28T22:30:00+01:00,2020-01-28 22:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,780.0,47.46,191.75
2020-01-28T22:41:00+01:00,2020-01-28T22:35:00+01:00,2020-01-28 22:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,684.0,47.12,168.15
2020-01-28T22:46:00+01:00,2020-01-28T22:40:00+01:00,2020-01-28 22:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,924.0,46.23,227.15
2020-01-28T22:51:00+01:00,2020-01-28T22:45:00+01:00,2020-01-28 22:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,852.0,51.1,209.45000000000002
2020-01-28T22:56:00+01:00,2020-01-28T22:50:00+01:00,2020-01-28 22:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,708.0,48.71,174.04999999999998
2020-01-28T23:01:00+01:00,2020-01-28T22:55:00+01:00,2020-01-28 23:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,828.0,46.48,203.55000000000004
2020-01-28T23:06:00+01:00,2020-01-28T23:00:00+01:00,2020-01-28 23:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,696.0,43.94,171.10000000000002
2020-01-28T23:11:00+01:00,2020-01-28T23:05:00+01:00,2020-01-28 23:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,540.0,50.38,132.75
2020-01-28T23:16:00+01:00,2020-01-28T23:10:00+01:00,2020-01-28 23:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,564.0,45.24,138.65
2020-01-28T23:21:00+01:00,2020-01-28T23:15:00+01:00,2020-01-28 23:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,540.0,50.02,132.75
2020-01-28T23:26:00+01:00,2020-01-28T23:20:00+01:00,2020-01-28 23:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,552.0,51.62,135.70000000000002
2020-01-28T23:31:00+01:00,2020-01-28T23:25:00+01:00,2020-01-28 23:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,456.0,51.46,112.10000000000001
2020-01-28T23:36:00+01:00,2020-01-28T23:30:00+01:00,2020-01-28 23:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,672.0,52.85,165.20000000000002
2020-01-28T23:41:00+01:00,2020-01-28T23:35:00+01:00,2020-01-28 23:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,648.0,46.98,159.29999999999998
2020-01-28T23:46:00+01:00,2020-01-28T23:40:00+01:00,2020-01-28 23:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,528.0,45.09,129.8
2020-01-28T23:51:00+01:00,2020-01-28T23:45:00+01:00,2020-01-28 23:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,480.0,50.58,118.0
2020-01-28T23:56:00+01:00,2020-01-28T23:50:00+01:00,2020-01-28 23:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,504.0,52.1,123.90000000000002
2020-01-29T00:06:00+01:00,2020-01-29T00:00:00+01:00,2020-01-29 00:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,504.0,48.52,123.90000000000002
2020-01-29T00:11:00+01:00,2020-01-29T00:05:00+01:00,2020-01-29 00:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,504.0,47.1,123.90000000000002
2020-01-29T00:16:00+01:00,2020-01-29T00:10:00+01:00,2020-01-29 00:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,348.0,49.85,85.55000000000001
2020-01-29T00:21:00+01:00,2020-01-29T00:15:00+01:00,2020-01-29 00:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,408.0,55.5,100.30000000000001
2020-01-29T00:26:00+01:00,2020-01-29T00:20:00+01:00,2020-01-29 00:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,360.0,48.34,88.5
2020-01-29T00:31:00+01:00,2020-01-29T00:25:00+01:00,2020-01-29 00:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,288.0,49.59,70.8
2020-01-29T00:36:00+01:00,2020-01-29T00:30:00+01:00,2020-01-29 00:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,240.0,52.09,59.0
2020-01-29T00:41:00+01:00,2020-01-29T00:35:00+01:00,2020-01-29 00:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,288.0,47.35,70.8
2020-01-29T00:46:00+01:00,2020-01-29T00:40:00+01:00,2020-01-29 00:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,288.0,52.07,70.8
2020-01-29T00:51:00+01:00,2020-01-29T00:45:00+01:00,2020-01-29 00:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,288.0,56.37,70.8
2020-01-29T00:56:00+01:00,2020-01-29T00:50:00+01:00,2020-01-29 00:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,276.0,47.22,67.85000000000001
2020-01-29T01:01:00+01:00,2020-01-29T00:55:00+01:00,2020-01-29 01:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,192.0,50.82,47.20000000000001
2020-01-29T01:06:00+01:00,2020-01-29T01:00:00+01:00,2020-01-29 01:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,192.0,50.82,47.20000000000001
2020-01-29T01:11:00+01:00,2020-01-29T01:05:00+01:00,2020-01-29 01:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,0,5,0.0,0.0,0.0
2020-01-29T01:16:00+01:00,2020-01-29T01:10:00+01:00,2020-01-29 01:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,156.0,54.02,38.35
2020-01-29T01:21:00+01:00,2020-01-29T01:15:00+01:00,2020-01-29 01:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,168.0,39.73,41.300000000000004
2020-01-29T01:26:00+01:00,2020-01-29T01:20:00+01:00,2020-01-29 01:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,0,5,0.0,0.0,0.0
2020-01-29T01:31:00+01:00,2020-01-29T01:25:00+01:00,2020-01-29 01:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,228.0,47.98,56.050000000000004
2020-01-29T01:36:00+01:00,2020-01-29T01:30:00+01:00,2020-01-29 01:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,216.0,46.2,53.1
2020-01-29T01:41:00+01:00,2020-01-29T01:35:00+01:00,2020-01-29 01:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,132.0,53.34,32.45
2020-01-29T01:46:00+01:00,2020-01-29T01:40:00+01:00,2020-01-29 01:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,108.0,45.26,26.55
2020-01-29T01:51:00+01:00,2020-01-29T01:45:00+01:00,2020-01-29 01:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,156.0,59.06,38.35
2020-01-29T01:56:00+01:00,2020-01-29T01:50:00+01:00,2020-01-29 01:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,168.0,49.1,41.300000000000004
2020-01-29T02:01:00+01:00,2020-01-29T01:55:00+01:00,2020-01-29 02:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,168.0,49.75,41.300000000000004
2020-01-29T02:06:00+01:00,2020-01-29T02:00:00+01:00,2020-01-29 02:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,156.0,44.42,38.35
2020-01-29T02:11:00+01:00,2020-01-29T02:05:00+01:00,2020-01-29 02:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,60.0,53.74,14.75
2020-01-29T02:16:00+01:00,2020-01-29T02:10:00+01:00,2020-01-29 02:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,72.0,43.08,17.7
2020-01-29T02:21:00+01:00,2020-01-29T02:15:00+01:00,2020-01-29 02:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,24.0,43.0,5.900000000000001
2020-01-29T02:26:00+01:00,2020-01-29T02:20:00+01:00,2020-01-29 02:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,48.0,39.92,11.800000000000002
2020-01-29T02:31:00+01:00,2020-01-29T02:25:00+01:00,2020-01-29 02:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,84.0,45.54,20.650000000000002
2020-01-29T02:36:00+01:00,2020-01-29T02:30:00+01:00,2020-01-29 02:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,48.0,40.0,11.800000000000002
2020-01-29T02:41:00+01:00,2020-01-29T02:35:00+01:00,2020-01-29 02:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,84.0,39.62,20.650000000000002
2020-01-29T02:46:00+01:00,2020-01-29T02:40:00+01:00,2020-01-29 02:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,48.0,49.0,11.800000000000002
2020-01-29T02:51:00+01:00,2020-01-29T02:45:00+01:00,2020-01-29 02:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,24.0,74.5,5.900000000000001
2020-01-29T02:56:00+01:00,2020-01-29T02:50:00+01:00,2020-01-29 02:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,132.0,49.39,32.45
2020-01-29T03:01:00+01:00,2020-01-29T02:55:00+01:00,2020-01-29 03:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,48.0,59.95,11.800000000000002
2020-01-29T03:06:00+01:00,2020-01-29T03:00:00+01:00,2020-01-29 03:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,120.0,41.32,29.5
2020-01-29T03:11:00+01:00,2020-01-29T03:05:00+01:00,2020-01-29 03:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,72.0,35.98,17.7
2020-01-29T03:16:00+01:00,2020-01-29T03:10:00+01:00,2020-01-29 03:15:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,84.0,42.49,20.650000000000002
2020-01-29T03:21:00+01:00,2020-01-29T03:15:00+01:00,2020-01-29 03:20:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,72.0,54.8,17.7
2020-01-29T03:26:00+01:00,2020-01-29T03:20:00+01:00,2020-01-29 03:25:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,60.0,42.44,14.75
2020-01-29T03:31:00+01:00,2020-01-29T03:25:00+01:00,2020-01-29 03:30:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,84.0,43.7,20.650000000000002
2020-01-29T03:36:00+01:00,2020-01-29T03:30:00+01:00,2020-01-29 03:35:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,84.0,37.46,20.650000000000002
2020-01-29T03:41:00+01:00,2020-01-29T03:35:00+01:00,2020-01-29 03:40:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,60.0,50.6,14.75
2020-01-29T03:46:00+01:00,2020-01-29T03:40:00+01:00,2020-01-29 03:45:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,60.0,56.76,14.75
2020-01-29T03:51:00+01:00,2020-01-29T03:45:00+01:00,2020-01-29 03:50:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,48.0,42.62,11.800000000000002
2020-01-29T03:56:00+01:00,2020-01-29T03:50:00+01:00,2020-01-29 03:55:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,108.0,36.47,26.55
2020-01-29T04:01:00+01:00,2020-01-29T03:55:00+01:00,2020-01-29 04:00:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,96.0,44.5,23.600000000000005
2020-01-29T04:06:00+01:00,2020-01-29T04:00:00+01:00,2020-01-29 04:05:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,72.0,42.29,17.7
2020-01-29T04:11:00+01:00,2020-01-29T04:05:00+01:00,2020-01-29 04:10:00+01:00,WGS84_info,40189,40188,Corso Unita' D'italia(TO),104,positive,45.01779,7.66908,100,5,144.0,49.45,35.4
