,simulation,run_time
0,0,0.050624847412109375
1,1,0.04773068428039551
2,2,0.04787278175354004
3,3,0.0447392463684082
4,4,0.04543781280517578
5,5,0.046321868896484375
6,6,0.04069328308105469
7,7,0.04360842704772949
8,8,0.04217267036437988
9,9,0.04529738426208496
10,10,0.04742717742919922
11,11,0.041338443756103516
12,12,0.06932497024536133
13,13,0.04357719421386719
14,14,0.05020785331726074
15,15,0.04810953140258789
16,16,0.0436403751373291
17,17,0.04279208183288574
18,18,0.0448613166809082
19,19,0.043654441833496094
20,20,0.048924922943115234
21,21,0.04482865333557129
22,22,0.046736717224121094
23,23,0.04683709144592285
24,24,0.046911001205444336
25,25,0.04448676109313965
26,26,0.04320192337036133
27,27,0.041166067123413086
28,28,0.05084991455078125
29,29,0.04133129119873047
30,30,0.052208662033081055
31,31,0.04509925842285156
32,32,0.04648900032043457
33,33,0.04756617546081543
34,34,0.04479503631591797
35,35,0.04302644729614258
36,36,0.0496828556060791
37,37,0.04895925521850586
38,38,0.05032849311828613
39,39,0.04185366630554199
