,simulation,run_time
0,0,0.125732421875
1,1,0.12724661827087402
2,2,0.12439155578613281
3,3,0.1250922679901123
4,4,0.12479686737060547
5,5,0.1261749267578125
6,6,0.12503933906555176
7,7,0.12476229667663574
8,8,0.16416597366333008
9,9,0.12516093254089355
10,10,0.12356305122375488
11,11,0.12408041954040527
12,12,0.12594223022460938
13,13,0.12371659278869629
14,14,0.12474560737609863
15,15,0.1250753402709961
16,16,0.12651801109313965
17,17,0.1261751651763916
18,18,0.12548112869262695
19,19,0.125138521194458
20,20,0.12444758415222168
21,21,0.12586045265197754
22,22,0.16663789749145508
23,23,0.12403082847595215
24,24,0.12238669395446777
25,25,0.1222679615020752
26,26,0.1222383975982666
27,27,0.12500572204589844
28,28,0.12327075004577637
29,29,0.1252424716949463
30,30,0.1257033348083496
31,31,0.12546920776367188
32,32,0.12520575523376465
33,33,0.12448811531066895
34,34,0.12514948844909668
35,35,0.12556934356689453
36,36,0.12406396865844727
37,37,0.1625661849975586
38,38,0.12376213073730469
39,39,0.12269830703735352
