,simulation,run_time
0,0,0.175184965133667
1,1,0.17310357093811035
2,2,0.17350554466247559
3,3,0.17181897163391113
4,4,0.1728496551513672
5,5,0.17306971549987793
6,6,0.174821138381958
7,7,0.1728360652923584
8,8,0.17425155639648438
9,9,0.17292046546936035
10,10,0.22405648231506348
11,11,0.17347216606140137
12,12,0.17371082305908203
13,13,0.1744673252105713
14,14,0.17452621459960938
15,15,0.18017053604125977
16,16,0.17434334754943848
17,17,0.17440271377563477
18,18,0.17446422576904297
19,19,0.1724700927734375
20,20,0.22139859199523926
21,21,0.17206215858459473
22,22,0.1720128059387207
23,23,0.17728137969970703
24,24,0.17742586135864258
25,25,0.17307829856872559
26,26,0.17691683769226074
27,27,0.18053913116455078
28,28,0.1779623031616211
29,29,0.17399168014526367
30,30,0.22203302383422852
31,31,0.1748049259185791
32,32,0.17325735092163086
33,33,0.17151498794555664
34,34,0.17180871963500977
35,35,0.17296481132507324
36,36,0.17407488822937012
37,37,0.17440247535705566
38,38,0.17484498023986816
39,39,0.17287349700927734
