,simulation,run_time
0,0,0.281710147857666
1,1,0.26277828216552734
2,2,0.27405428886413574
3,3,0.3023717403411865
4,4,0.3486509323120117
5,5,0.3046228885650635
6,6,0.3406257629394531
7,7,0.2842593193054199
8,8,0.285625696182251
9,9,0.2863960266113281
10,10,0.291668176651001
11,11,0.260408878326416
12,12,0.2898850440979004
13,13,0.3130662441253662
14,14,0.43881988525390625
15,15,0.2666475772857666
16,16,0.30491018295288086
17,17,0.3303823471069336
18,18,0.28537678718566895
19,19,0.26427507400512695
20,20,0.28930115699768066
21,21,0.2910647392272949
22,22,0.29799985885620117
23,23,0.34407544136047363
24,24,0.2804253101348877
25,25,0.2966887950897217
26,26,0.29610776901245117
27,27,0.27698373794555664
28,28,0.3095211982727051
29,29,0.3012509346008301
30,30,0.3005492687225342
31,31,0.32977819442749023
32,32,0.3276031017303467
33,33,0.2902250289916992
34,34,0.29009199142456055
35,35,0.27649998664855957
36,36,0.2879338264465332
37,37,0.274946928024292
38,38,0.28310132026672363
39,39,0.2948617935180664
