,simulation,run_time
0,0,1.6573553085327148
1,1,1.6584992408752441
2,2,1.6498181819915771
3,3,1.6529130935668945
4,4,1.6530261039733887
5,5,1.6444714069366455
6,6,1.646681785583496
7,7,1.645930528640747
8,8,1.639326572418213
9,9,1.6635172367095947
10,10,1.6574137210845947
11,11,1.7354223728179932
12,12,1.660041093826294
13,13,1.6541821956634521
14,14,1.6535468101501465
15,15,1.6599352359771729
16,16,1.6572701930999756
17,17,1.660407543182373
18,18,1.6537609100341797
19,19,1.666290283203125
20,20,1.6613171100616455
21,21,1.6561298370361328
22,22,1.6603565216064453
23,23,1.7120680809020996
24,24,1.6656711101531982
25,25,1.6554746627807617
26,26,1.6565155982971191
27,27,1.6645610332489014
28,28,1.6566009521484375
29,29,1.654740810394287
30,30,1.6484966278076172
31,31,1.652202844619751
32,32,1.6593472957611084
33,33,1.6544783115386963
34,34,1.657130479812622
35,35,1.6709723472595215
36,36,1.7103984355926514
37,37,1.6607532501220703
38,38,1.6548612117767334
39,39,1.6584789752960205
