,simulation,run_time
0,0,2.221691608428955
1,1,2.2319462299346924
2,2,2.2355806827545166
3,3,2.2304627895355225
4,4,2.2208824157714844
5,5,2.273874521255493
6,6,2.232252597808838
7,7,2.233015537261963
8,8,2.2284061908721924
9,9,2.2391412258148193
10,10,2.234492778778076
11,11,2.2353322505950928
12,12,2.228743314743042
13,13,2.233189582824707
14,14,2.2884421348571777
15,15,2.225569248199463
16,16,2.2599430084228516
17,17,2.2321062088012695
18,18,2.2376043796539307
19,19,2.227590322494507
20,20,2.229404926300049
21,21,2.2246968746185303
22,22,2.2281551361083984
23,23,2.2737033367156982
24,24,2.239823579788208
25,25,2.2245492935180664
26,26,2.2196686267852783
27,27,2.2275784015655518
28,28,2.2283196449279785
29,29,2.236698627471924
30,30,2.2183220386505127
31,31,2.22552227973938
32,32,2.2864389419555664
33,33,2.2404935359954834
34,34,2.2266645431518555
35,35,2.2244460582733154
36,36,2.2242956161499023
37,37,2.2242751121520996
38,38,2.221632242202759
39,39,2.2163801193237305
