,simulation,run_time
0,0,0.6978988647460938
1,1,0.35768890380859375
2,2,0.3623032569885254
3,3,0.4527122974395752
4,4,0.3611409664154053
5,5,0.5248174667358398
6,6,0.4413902759552002
7,7,0.4144556522369385
8,8,0.3488786220550537
9,9,0.34685230255126953
10,10,0.3483104705810547
11,11,0.39673757553100586
12,12,0.3465385437011719
13,13,0.34905147552490234
14,14,0.34863758087158203
15,15,0.34278416633605957
16,16,0.34671711921691895
17,17,0.41014862060546875
18,18,0.3418769836425781
19,19,0.34581923484802246
20,20,0.3459665775299072
21,21,0.3472449779510498
22,22,0.3468790054321289
23,23,0.3982579708099365
24,24,0.34726500511169434
25,25,0.3426475524902344
26,26,0.3484675884246826
27,27,0.34752416610717773
28,28,0.34670090675354004
29,29,0.40880656242370605
30,30,0.3410468101501465
31,31,0.34590888023376465
32,32,0.3458116054534912
33,33,0.3482208251953125
34,34,0.34679508209228516
35,35,0.4090392589569092
36,36,0.3423302173614502
37,37,0.3451259136199951
38,38,0.3471345901489258
39,39,0.3456754684448242
