,simulation,run_time
0,0,0.5800347328186035
1,1,0.6184122562408447
2,2,0.5718495845794678
3,3,0.5768799781799316
4,4,0.571901798248291
5,5,0.6237373352050781
6,6,0.5626604557037354
7,7,0.5730903148651123
8,8,0.5683813095092773
9,9,0.7864160537719727
10,10,0.6250743865966797
11,11,0.5667576789855957
12,12,0.5915584564208984
13,13,0.5773460865020752
14,14,0.5754303932189941
15,15,0.6418759822845459
16,16,0.589301586151123
17,17,0.5811018943786621
18,18,0.5709853172302246
19,19,0.594212532043457
20,20,0.6496944427490234
21,21,0.9303162097930908
22,22,0.6863350868225098
23,23,0.5702245235443115
24,24,0.6318652629852295
25,25,0.5874881744384766
26,26,0.5674915313720703
27,27,0.5653924942016602
28,28,0.5668039321899414
29,29,0.6395747661590576
30,30,0.5658175945281982
31,31,0.5637569427490234
32,32,0.5659744739532471
33,33,0.5659351348876953
34,34,0.6675360202789307
35,35,0.5657660961151123
36,36,0.5688910484313965
37,37,0.5703475475311279
38,38,0.5613954067230225
39,39,0.6465792655944824
