,R,rho,error A,error B,error C,error D,error E,error F,runtime A,runtime B,runtime C,runtime D,runtime E,runtime F
215,3,0.18,4.551497241642964,3.7976635045475975,3.784696325862526,0.09419313198918287,0.1703951966064225,0.16986885527044124,434.13512432400057,436.776996736,806.4608079819991,6818.289775899,9023.731803706003,8134.651901236997
216,3,0.19,4.257637915755688,3.518473301467301,3.5206250446414504,0.09866463318248427,0.178268978309549,0.17836929371121613,399.823648797,436.073544817,746.095177556,7731.235201865999,9135.296068684984,6768.44065058601
217,3,0.2,3.9933553000387794,3.2688048834620886,3.28056950581667,0.10352768222814333,0.18645974573497015,0.1870611071185077,414.145841779,425.438449193,697.854412946,7917.593434011,9283.38271408499,6710.441762925999
218,3,0.21,3.7526994161060068,3.0426998625651014,3.060452062016301,0.10702651739700399,0.1931988543417203,0.19420483690896498,406.6715714830001,430.011395502,676.7054187209999,7881.627092896999,9094.20545201798,6956.615436321998
219,3,0.22,3.534307658371988,2.838788837040911,2.860167722933626,0.11115586530181093,0.20054566750414032,0.20188399521383552,415.5400909099999,426.0854598179999,635.4969974730002,7796.446029559,8852.033535830007,8140.817450606002
220,3,0.23,3.335883680325419,2.6547700877784415,2.678260383711687,0.11652153588908863,0.20903152508723005,0.21064964223260277,419.743322518,428.670699823,602.2570403539999,7758.376668724002,9118.991119451006,8218.586285422003
221,3,0.24,3.1521128963995366,2.4853249117393363,2.509972243737089,0.12009166218317847,0.21569905577258808,0.21756023899154564,496.3678980980003,514.906498975,567.5145397189999,7521.499245393999,9189.568847913994,8609.563005643984
222,3,0.25,2.9833744983680663,2.3308294892614323,2.3560469281599503,0.12425297761344016,0.22290828883498648,0.22498823856394887,493.6899256489996,519.8282881189998,543.4248415300003,7524.983171229003,9001.230919262016,8482.446275512018
223,3,0.26,2.8257398831066873,2.187353180101277,2.2127900393217215,0.12677449943853672,0.2284074629636635,0.23069132006590196,478.8887027739997,521.7273208289998,515.4534848889998,7576.155013352996,8822.891168870992,8182.212232201011
224,3,0.27,2.681556708114945,2.057242462822709,2.0826956551283553,0.13139089063928194,0.2359733786123779,0.23845311803608013,470.4174900380003,520.2710412800002,502.034345092,7566.644836389998,8963.866481956997,8153.083049474022
225,3,0.28,2.5472278681051392,1.9368998092097958,1.9622543406263486,0.13573145034216247,0.24323460861626545,0.24590676750685775,405.4936586839999,434.6837519110004,479.2232301300001,7565.281639802997,9195.89345317302,6710.782616042998
226,3,0.29,2.42109537090491,1.8246674704811745,1.8498568962492579,0.13921165290681203,0.24959045734968485,0.2524541600967343,463.5469463070003,509.998843206,454.14857878899966,7488.9868613839935,9249.714634606004,6691.019284774986
227,3,0.3,2.3039681828922456,1.7213552441934843,1.746335796348181,0.14354260115144862,0.256766874089267,0.2598221213704216,471.9590844799996,514.0222312340002,427.4461745240005,7216.798673265992,9075.83109544401,7266.986449917982
228,3,0.31,2.193959026940725,1.625077203619386,1.6498112667049487,0.14764827225495197,0.26367588789663826,0.2669220809288876,398.4580442910001,436.5042058170002,423.028886952,7190.17294343299,8854.281437861995,8140.931137032981
229,3,0.32,2.0903432351776186,1.5351104908332418,1.559556448340146,0.15146978570482822,0.27029285455227464,0.27372752951229923,399.8231564279995,438.3959144519995,391.3590963739998,7284.798931508005,9065.77234606602,8276.48758785901
230,3,0.33,1.9932416773998882,1.4515781933935865,1.4756845919662989,0.15574931074315726,0.2773544365432449,0.28097218751020303,397.4986022389994,439.4506617340003,375.0811558859996,7422.444341752998,9096.404136591998,8608.937318970013
231,3,0.34,1.9011834205446139,1.3730119591684298,1.3967145745983822,0.15958104371057724,0.2839336598457706,0.28772523168624936,386.54300773499926,441.474499383,361.73843977900015,7611.800384921997,8960.796893572988,8456.171819841024
232,3,0.35,1.8149145898285832,1.3001608191628993,1.3233816483287768,0.16416635026431245,0.2912590491204514,0.29521058450994747,400.4248602649996,446.622900632,357.90316528900075,7702.538431576002,8857.319426575006,8191.587155969988
233,3,0.36,1.7327022871859539,1.2312950733086343,1.253942581107404,0.16819888477902353,0.2980271099470891,0.3021195372365191,447.3789380550006,502.1643534929999,350.0204098740014,7623.308170820994,8913.195370711997,8154.040225942997
234,3,0.37,1.6559333037985562,1.1678049754200133,1.1897751373173748,0.17345906318626697,0.3060082185971926,0.31021676951653654,450.74903796200033,501.2729843119996,350.4207775800005,7790.011140890012,9180.639682006991,6633.530441114999
235,3,0.38,1.581168730970408,1.1062553210495545,1.1274331489040905,0.17683188761471882,0.3121072791538711,0.316401127425926,448.9311886469986,497.11797622000086,336.5950926910009,7731.079682555021,9298.350824622,6829.9720349050185
236,3,0.39,1.5092623257869924,1.0475037942290741,1.0677651352713742,0.17950128229128104,0.31748720756279947,0.32182922140570114,453.9431453899997,498.3668599970006,336.3802816360003,7960.605685204995,8995.055504403019,8056.84091191701
237,3,0.4,1.441226443216442,0.9925668843572736,1.0117803542739445,0.18273131323799013,0.323439290952243,0.32778582004530493,409.1302542859994,442.214366563001,329.9033557469993,8050.654398220009,8875.837583565008,8125.462280289998
238,3,0.41,1.3757491141192544,0.9401369523586541,0.9581659127974155,0.18548300746586868,0.3289036134034916,0.333204751627878,464.0879257119996,517.058611466,326.26173811399894,7000.823123317998,9150.150709003996,8590.954515343008
239,3,0.42,1.3124729592724822,0.8898611359243641,0.9065656609750249,0.18757479788730586,0.3337519015219304,0.3379511109844938,406.4485736000006,455.1321589090003,324.94469246600056,6606.565929971985,9268.557733502006,8514.67662649302
240,3,0.43,1.2523164596120504,0.8426626137886589,0.857901413692804,0.19017707493772115,0.33911080069569066,0.3431453795299099,470.9390328890004,510.6175771039998,330.9152172409995,6579.426041677012,8964.111546761007,8218.575445897994
241,3,0.44,1.1952262064302668,0.7984928525670626,0.8121251392796822,0.19343081068935206,0.34511687189222273,0.34891815416475325,469.0546992110012,501.09092575700015,322.5758125480006,6518.677318436996,8823.409337132995,8172.007596465992
242,3,0.45,1.141166640472131,0.7573213449269283,0.7692086354447056,0.19742955662165146,0.35190831865342986,0.35540205336768765,430.5362304589999,449.829897525,305.84861750799973,6618.192763020983,8833.699050392985,7552.848418138019
243,3,0.46,1.088031013958627,0.717046614339628,0.7270544341478433,0.20023893738900952,0.35753774539774796,0.3606445837906348,417.5985231909999,454.7417255130004,309.8807236169996,7059.940835504996,8226.310203550005,7692.956769224023
244,3,0.47,1.0369402677031165,0.6787971171843589,0.6867960887172319,0.20312306496213672,0.36327245594390006,0.36590855173879505,425.43402332200094,450.92949338499966,309.666569944,7114.104130016,6961.109297126008,6345.747587807011
245,3,0.48,0.9872627772460988,0.6419523376760813,0.6478203807472582,0.2055878610709055,0.368606950667198,0.37068467926697624,479.3927798130008,488.4951088059988,302.2838226690001,6622.242258421,7045.304727467999,6311.040371142997
246,3,0.49,0.9397092410070564,0.6072265498423495,0.6108508233776513,0.20843666411609704,0.3743781265170516,0.3758069304716517,423.4904366319988,457.1246512559992,302.7621743390009,6960.65232490201,6941.980405429,6307.495388474985
247,3,0.5,0.8941707509561843,0.5745099510521469,0.5757919053064116,0.21169588510073403,0.38059009088764045,0.3812774603669946,457.1058730450004,510.6367713649997,290.74760690600124,6875.10676014499,6960.275858809997,6320.80060917302
248,3,0.51,0.8483836851852901,0.5415357842667995,0.5403872757880739,0.21320834389233306,0.3850944775545388,0.38494707601391326,415.3924264270008,473.0291715680014,284.91372437099926,6517.404120583,7023.807125914027,6301.908174609009
249,3,0.52,0.8054329189214232,0.5113987045171742,0.5077472392885971,0.2161695447924496,0.3911108919907096,0.3900358387430521,469.8840809840003,496.8158576219994,285.20311964699977,6764.07786207,6612.608935007011,6296.226834989997
250,3,0.53,0.7637082010744665,0.48251256684855903,0.47630187928301937,0.21908119615630747,0.39712864674617565,0.39503496976709784,410.74565692000033,459.6364037169988,291.0600395709989,6815.553112925001,6624.530931956018,6817.844426248979
251,3,0.54,0.7227642352543329,0.4544419399188021,0.44563028036289426,0.22148130721025205,0.402699362578511,0.39949963656234505,403.4673606510005,468.5999014180016,290.3253093740004,6622.419086437963,6633.511472193,7084.907460742979
252,3,0.55,0.680910683654404,0.4254640908460532,0.4140463565072986,0.2216995104533571,0.4061326373115389,0.40174482377488274,455.1551572289991,455.0142980720011,279.03856314100085,6814.289696940978,8274.068293476012,7367.42111977702
253,3,0.56,0.6424118430108277,0.3999245206064678,0.3859105148246711,0.2241235320967334,0.4118516382873132,0.40620114635777044,416.00706855599856,408.4839181520001,289.990522438,6675.502998767013,7441.095468387008,6251.9402220719785
254,3,0.57,0.6062447009927103,0.3766867143240165,0.3600913169243131,0.22805107790716825,0.41914708019130076,0.41216906859530994,500.9484485840003,487.1557855940009,291.8369377809995,6901.641119814012,7358.599577657995,6271.240815283003
255,3,0.58,0.5706439197519467,0.3540531071701021,0.33494838793101767,0.23144338077824209,0.4259859853549307,0.4176279279726163,494.33511745299984,469.47468868099895,289.34965975400155,6695.888817508996,7450.303075949982,6293.659679885022
256,3,0.59,0.5333735643737154,0.32980228992899,0.3084146401285296,0.23209398196645176,0.43016811545813655,0.42039265454680885,517.8551425820006,485.28095327200026,275.44222400999934,6852.926236530999,6968.019562720001,6268.522433323989
257,3,0.6,0.4965498894742861,0.30603824471045793,0.2829997754042629,0.23184770448829561,0.43354063048549973,0.42232874314331215,515.6065901490001,472.160512294,276.8102559029994,6850.501258158009,6592.291262615996,6288.615803807013
258,3,0.61,0.4610049327033178,0.2834500184685294,0.2591193276361997,0.2309678635319206,0.4363226287724365,0.4236811296364128,512.2742735249994,479.9619622080008,272.3488104869993,6794.403176516993,6888.397598609969,6380.046518301009
259,3,0.62,0.4277937224769683,0.26297202671789,0.23797231939575014,0.23152712331194544,0.4406544034467237,0.4266226167170439,504.33537007700033,481.0415110640006,274.2927920880011,6720.408545310027,6796.912339245027,6918.521223795018
260,3,0.63,0.3959515781460881,0.2435414859365426,0.2181321658545975,0.23267852892381782,0.4457740979922717,0.4303942000407291,497.40135668199946,463.2569757809997,267.78528230399934,6856.912342885975,6697.8841559999855,7146.772780863976
261,3,0.64,0.36784334624145304,0.22738153458225477,0.2027080555916173,0.23440107200677418,0.451514893466168,0.4348813034255449,484.0635775629999,466.3420713060004,284.04731209200145,6811.852455865999,8074.18024693802,7343.777883329021
262,3,0.65,0.3407519618185401,0.21156368481651605,0.1881011807575753,0.2352330510096992,0.4563589187167119,0.438642436221666,474.59351225799946,504.9975913039998,268.4676876180001,6696.103431641008,6770.688152760005,6290.802293073997
263,3,0.66,0.315282027492012,0.19649564878914624,0.17522368337971364,0.2336294484714982,0.4590612082179244,0.44041877390193945,464.4318614179992,508.220141283,262.3640042039988,6896.1915072099655,6792.762841349002,6297.039343509008
264,3,0.67,0.29345963314862794,0.18426509861107448,0.16481172886231107,0.23629888188679118,0.4662182301183457,0.4468716087993707,452.0705076699997,510.3462644940009,273.0083824510002,6847.633427046996,6836.493639087013,6270.462972287991
265,3,0.68,0.27272797700902596,0.17203116304768734,0.15455478901555333,0.23761174501096904,0.47213278599941094,0.4523779316819919,467.6881865570013,491.67543009700057,269.1418087230013,7086.023895153019,6706.891308015998,6332.432249414007
266,3,0.69,0.2547951185106478,0.16149413551249686,0.14625951061081036,0.2392773004473611,0.4785774365319817,0.45875639738462426,472.98490657500224,503.1627612969987,269.3989809579998,7030.897463667963,6651.910235770018,6292.814550386014
267,3,0.7,0.23840056916283986,0.15118302958432472,0.13870992198884532,0.23863623537040832,0.482884876249662,0.4634135503072348,478.3881069960007,501.2452249980015,267.0926346039996,6992.4650398950325,6658.079489927972,6439.593316681014
268,3,0.71,0.22445669960362416,0.14191840841919923,0.13221988926297418,0.24054251425739195,0.4899231842645438,0.4712903686830127,460.9863185389986,466.7259053589987,262.6000187409991,7102.350604294043,6701.783658444998,6728.3017763100215
269,3,0.72,0.2136754105452944,0.13435294013102772,0.12727805885009175,0.24206211419607543,0.4967319872651493,0.4795615695715678,466.3268274760012,463.968286678999,278.6619746939996,6970.18558947905,6697.02470724599,7023.629179737996
270,3,0.73,0.2063435565805763,0.12822669251590127,0.12387762500332145,0.24246760615427398,0.5027349484607576,0.4876505680442311,472.69670633499845,466.19664234300217,273.6322546690008,7040.302285378042,7862.910393862025,7336.179109905992
271,3,0.74,0.20115175125579435,0.1225166063694716,0.12057354263477774,0.242781167432442,0.5090115299260038,0.4967767506991342,475.53049316599936,482.6045526490016,258.0104419729996,7102.584992115968,6702.8875471239735,6382.446225546009
272,3,0.75,0.1960979132442057,0.11509464050604182,0.11492811752005054,0.24377936178792034,0.5161582247925937,0.5076391620361044,475.18183319700256,486.7653855549979,241.5776453620001,6877.514208930952,6785.067870842991,6337.307170743006
273,3,0.76,0.1975565093889688,0.11302428750833761,0.11386754643034391,0.24357730964826593,0.5219774296866241,0.5181209182011396,465.60373622599946,505.11373205400014,245.430513026,6784.010520156997,6796.005604348989,6333.797263891
274,3,0.77,0.20341308183624074,0.11241782142905977,0.11348499409804558,0.23914223169014243,0.524178092818287,0.5259954774330575,497.27737146300205,474.31066117799855,246.28822788300025,6849.420311237976,6644.554417157982,6442.612023763009
275,3,0.78,0.2090983623781739,0.11104864112211159,0.11143422994808784,0.23948162122434424,0.531090240416946,0.5396446701188233,469.27595020899753,498.588065183998,270.6048695789996,6811.727469008998,6621.787118572975,6358.224693082011
276,3,0.79,0.21859173592368894,0.11128953690615108,0.11008139518111838,0.2387259992573943,0.5374499025205439,0.5537949818017777,470.7601769760004,484.75106490799953,265.496881604,6694.654115865997,6685.584282502998,6480.829190751974
277,3,0.8,0.22855870520709917,0.10985300933310133,0.10645064342444233,0.239397753540549,0.5454674222995963,0.5706243560627412,483.0304771859992,471.5767080750011,247.3912943590003,6917.83174803399,6691.324439852964,6846.202357975009
278,3,0.81,0.2465315013984637,0.11358179911263935,0.10594875218217205,0.23378036718835873,0.5478358160490691,0.5826330102998614,465.91704510699856,469.4227018769998,242.74602275200232,6779.87470876897,6632.399820585037,6990.68454084202
279,3,0.82,0.2698422768553306,0.12170719490850154,0.10727422247330813,0.2265314138982093,0.54877464568777,0.5937466160484135,492.4444570939995,478.2946236839998,244.4249400080007,6832.414335069014,7786.071446473012,7342.902452329028
280,3,0.83,0.28873406529695195,0.12494702798446504,0.10676145615160498,0.2273969282698966,0.5578367291734178,0.6129607252159214,485.7627649509996,471.6966376430028,256.10692454400123,6794.847733673989,6739.181492548989,6318.392014958023
281,3,0.84,0.31757732837245295,0.13617682945782464,0.11126853046903204,0.22090419138051404,0.5584253570740206,0.6227398455603681,482.1369083030004,494.4217961469985,266.67226943700007,6918.602376635012,6810.461368782999,6303.927952253027
282,3,0.85,0.3469564335733928,0.14580522266954282,0.11281098619559711,0.2154714502291188,0.5612647223199958,0.6326902827122869,499.3114081140011,474.0750975080009,270.492354222999,6808.994484897004,6859.713857983006,6335.006278585992
283,3,0.86,0.38434496609845753,0.16215183349989365,0.11902432327017413,0.20634038742494604,0.5589726806536112,0.6335208143884247,491.1168651320004,486.36554926199824,247.17334478499836,6720.125054297969,6700.801076729025,6343.706432442006
284,3,0.87,0.41536581350496965,0.1718691218150033,0.12253009085914679,0.2066215813840938,0.5664292659213179,0.637784422378013,482.8046059670014,487.1383912860001,244.38671589300063,6822.553986069048,6604.414057223999,6329.553063126979
285,3,0.88,0.46146429373562664,0.19404263006593614,0.1421789969075909,0.19706424759136915,0.5622467715150858,0.6209433337897701,470.6257855720032,492.2473355080001,247.1582790770008,6876.049477563007,6671.110815322958,6509.417581971036
286,3,0.89,0.5084721637088492,0.21638925817964602,0.17888753473117125,0.19579860714028902,0.5632231996898268,0.5960179695650569,484.60489935400255,467.5395813869982,274.5379092919975,6869.028252371005,6721.118844077049,6899.162022400007
287,3,0.9,0.5560111442837576,0.23738373820172623,0.23923464729779764,0.20138040357840087,0.5709673462093994,0.5626539556024922,487.3804156570004,451.85627605699847,272.7954076599999,6856.784550552024,6651.614232731983,7112.420238656981
288,3,0.91,0.5879549210230343,0.24191549369780943,0.30613793376595083,0.21796344365726797,0.6022678596742876,0.5425056305398488,447.3589554480004,472.6322507050008,264.33490400899973,6831.344641792995,6916.9648169110005,7311.701401719998
289,3,0.92,0.6448391038127051,0.2687444229696596,0.4038940769109793,0.23305728442290427,0.6231680616719257,0.5165106828362012,438.7302144019996,480.5906311259987,265.96812399600094,6708.351958133018,6794.003610585001,6342.671344594011
290,3,0.93,0.7427396527254315,0.3339206566213638,0.5060131310203494,0.2503015382530485,0.6271591659601858,0.5174335091764471,456.04162927000107,487.1567490220005,270.99179492499934,7107.440405349014,6683.923548769002,6353.06767156499
291,3,0.94,0.9106375117095504,0.4660891745948446,0.5187941959470048,0.31828471895839555,0.6110748321268897,0.6251677854829064,463.8334887559995,497.5791717150005,276.9617339590004,6833.196667665965,6791.471633404988,6419.504398293007
292,3,0.95,1.3415742791460097,0.8579021584726758,0.202239156941874,0.6635246349585446,0.6178853520604107,0.9513373368058603,460.8590491470004,491.9873516710013,272.30854869500035,7348.192179750011,6659.1966159460135,6352.837869381008
293,3,0.96,2.2563363433580097,1.7304660017257232,,1.6128367659930327,1.206303879067959,,469.71922444200027,486.952705175001,252.95267,7412.618482980004,6589.81653044105,4113.126493999999
294,3,0.97,4.143401425023888,3.572201272061852,21.059330879969494,3.563619512860683,3.001651825687722,10.754461947459985,488.6954165309999,497.3479982560002,890.769776127001,7137.017381202953,6641.116671862023,7937.925914069987
295,3,0.98,8.79921961307281,8.18123487328503,18.00353791425223,8.312743106072562,7.723046278841961,15.866592667277848,478.499574839001,492.07104971899935,816.1652318350007,7470.919472159003,6718.903010970971,8322.019611569005
296,3,0.99,24.34219069575014,23.678918841377712,33.04705376311651,23.980803154401606,23.368158933067065,,458.9595687850015,489.051749106,1074.5485464920002,7255.133873148996,6426.467407071032,8065.389080944995
297,4,0.01,83.1585767555796,82.32715445641094,104886608.44792339,0.021061348866429075,0.025670619809529793,0.1304131776824302,4119.071170553001,4428.093495598001,1287.74349877,10205.748274455022,13387.864152253002,8596.968984541
298,4,0.02,47.80921949168201,46.85351580353472,586397.1283633114,0.03060536992956731,0.040337565300722834,0.1466531140896752,4020.609314374,4181.513683535999,1312.5791963489992,9918.204756963998,12732.918003896,8215.609712356001
299,4,0.03,32.234310982827154,31.26811305872055,30074501770855.64,0.035016396051016446,0.04968437125502725,,3929.846019135999,4016.2126525480016,1264.6332359530024,9993.143631865967,13057.468182205,8318.329735042
300,4,0.04,24.0049292015138,23.045974939912398,,0.037938806818334954,0.05750105543632966,,3348.4717400200025,3652.873111533001,533.193252,9564.980424953044,12978.084152252995,2724.164192
301,4,0.05,19.01140696691258,18.062476685710696,56.17397311735361,0.038520185219527485,0.06275459979235416,,3753.188739483998,3857.106147635001,1555.0981397859978,9653.54700545501,12754.343806858997,8173.217454138001
302,4,0.06,15.67774389717033,14.739387485000075,26.44466173640031,0.04224776804189979,0.07118448466421688,0.09743150342391557,3731.613968236001,3864.648216784997,1386.7696977609994,9521.847918184008,12445.053047198002,8319.714952431
303,4,0.07,13.293229406332337,12.36568297239337,17.375164408099238,0.04391683420806105,0.07745387299503412,0.09714567750938798,3238.358674463998,3452.005974769003,1351.3544087429982,9526.638086878986,12380.740873560004,8327.958229231
304,4,0.08,11.504948439647135,10.58840790404865,13.061857276014537,0.046828886859005756,0.08482131318077114,0.09943572344977004,3476.1671999299942,3658.599552385,1344.8431155539984,9779.244021349004,12100.66746155599,8405.797498956003
305,4,0.09,10.114889823324003,9.209545365018634,10.522646281647773,0.05092384976508136,0.09358045145902395,0.1042956359620108,3539.0259032489994,3624.258568789999,1347.5417209290026,9627.02453989297,11953.455273875006,8401.274383861
306,4,0.1,9.005944225579388,8.111981960715521,8.837488374131931,0.05856615498636154,0.10565591003826556,0.113405795067718,3199.0148922320004,3361.745487023996,1332.9238069640014,9533.781775704005,11169.041531511,8226.293116648001
307,4,0.11,8.094262896858998,7.211862800000849,7.6215402163650845,0.06155551236215359,0.11295331511990667,0.11847369284096856,3217.3514234190006,3415.4161787999983,1282.4752422710008,9328.097801605996,11026.934809808,8294.745394929
308,4,0.12,7.3374962264263655,6.466830124783765,6.70056967388479,0.06795965805614307,0.12362634444620238,0.1274931127514297,3406.789989885001,3548.1674763820047,1299.585728590002,9337.975577394012,11017.86216498,8237.378493088003
309,4,0.13,6.696015664976381,5.837245718774419,5.97100190666579,0.07318194407855859,0.13301022554816294,0.13567098740044303,3148.818676012997,3394.421309606005,1262.0315474620002,9325.539254957985,10161.834169390995,8178.209998443999
310,4,0.14,6.145249393707013,5.2985270396166495,5.375024685122669,0.07759086606788118,0.14150732689727907,0.1433073987775491,3250.786286044,3560.1086613639927,1221.5823160310028,9397.63858530199,9542.955465699995,8315.878358618997
311,4,0.15,5.668666985928942,4.834132274386926,4.877957433955841,0.08300131523473173,0.15090181887161092,0.15210554382418012,3255.4147029789965,3647.609255241012,1235.5413323739997,9415.033448211034,10184.770278117,8334.236456794999
312,4,0.16,5.250286674872943,4.42806793437527,4.453554877523285,0.08714961209156517,0.1589481907047906,0.15975631833703852,3245.712366520005,3594.0123455110006,1167.862846165997,9318.820433169953,12129.947729814005,8395.183172124998
313,4,0.17,4.882314799780593,4.072528568768437,4.088075532748331,0.09271275564941242,0.1683573807938553,0.16892116181439484,3240.879336886006,3406.8370723889966,1165.4967957100016,9360.85281031602,9905.639071611991,8445.936950708
314,4,0.18,4.554807300180402,3.757558474706433,3.7680717537882025,0.09796525398095271,0.17735605299079638,0.17778859713798384,3270.472909499993,3476.766804439001,1138.0091161689998,9374.897839286015,9868.88687150499,8253.710756781
315,4,0.19,4.261685215304633,3.4770673676866353,3.485380869563561,0.10324890978184857,0.18631636030492302,0.1867017217721857,3222.407165180004,3478.7468286770018,1098.7934021469991,9550.650735081988,10868.537293091,8326.291226909998
316,4,0.2,3.9979857223769,3.226081552426816,3.2337961480424147,0.10875483288562601,0.1954369607781488,0.19583734266958958,3208.2828654179903,3753.2523232319945,1073.335339858997,9675.817170203954,11171.767683642,8271.059841787002
317,4,0.21,3.759315973337673,3.0001978595046173,3.008183407489572,0.11428703664012554,0.20450397407008453,0.20496538141901816,3303.993565876008,3925.108081458995,1061.1163629639996,9663.828234636982,11121.341071997002,8172.634528875002
318,4,0.22,3.5407885200903206,2.7945191429961076,2.8032164736359393,0.11838889247321213,0.2120497601758791,0.2126063782204156,3246.517315997,4114.948912263004,1004.372201240003,9645.196962138987,10232.930930025002,8318.553125043996
319,4,0.23,3.342970208939296,2.6096032243438287,2.619205797872455,0.12444023728775924,0.22146689542726186,0.22214442492159336,3123.123471006009,3808.346400160997,955.1158479520018,9628.223896559037,9532.977209058,8368.398078152997
320,4,0.24,3.1601311988055056,2.4397119410482526,2.450274462632403,0.12905337697704097,0.22938099677059967,0.23019914003048725,3332.308282102007,3925.889479370992,940.1908704990057,9693.423937871936,11143.895636547,8413.873043249994
321,4,0.25,2.9926724402868228,2.285238640756189,2.296741140115224,0.13460393521347583,0.23817228900920306,0.239146548193046,3210.649166468997,3759.2332434629934,912.4945692340044,9448.69125488901,12556.714513856998,8384.49852205
322,4,0.26,2.8382480950144715,2.1438306032354957,2.156215373963754,0.14042838474462865,0.24717039592885023,0.24831331790944092,3362.94871356801,3173.592044476012,865.9816530450044,9193.226119247032,12407.52675541,8248.639816087
323,4,0.27,2.6944848574964624,2.0131083550450053,2.02630045196597,0.1455712839854684,0.255429948183033,0.25675192754490334,3487.6633309140016,3368.6839872690034,802.2478322669995,9218.580258849075,12146.17720761201,8297.602621850998
324,4,0.28,2.562393123403051,1.894076823094477,1.9079947236624935,0.15227300755679282,0.26518597382193554,0.2666957063944331,3635.655767191,3604.810619802,768.0678313730004,9706.645598161997,11579.806819468,8265.807564587998
325,4,0.29,2.437397120338556,1.7821554450385082,1.7967159539479973,0.15701309812953848,0.27291909994191776,0.27462376330286425,3729.0328865320007,3619.422311054999,749.9723164040006,9584.926632768998,12483.111252557,8214.485009236
326,4,0.3,2.3204089797300043,1.6782522167387095,1.6933721216875524,0.16159977488484478,0.2804576798669919,0.2823629039536764,3732.347094556,3438.378302596,724.2983586110004,9370.578030298988,12123.630472813998,8298.436708268004
327,4,0.31,2.210505268250909,1.5814401965522968,1.5970362024646096,0.16592056636882482,0.28767694888440415,0.2897866288205968,3727.167085818001,3560.609933691998,695.8350649060012,9331.809651115967,12155.007979741997,8344.935095541005
328,4,0.32,2.1072367677501784,1.4912672565296539,1.5072551132526257,0.170213476987457,0.2948271859473367,0.2971431800881048,3806.343911855002,3550.382151212998,687.6126081260009,9364.185539676982,12113.681869256994,8405.029944291004
329,4,0.33,2.01016928604064,1.4072968637901795,1.4235902212185079,0.1746729806990596,0.30208956402413684,0.3046113127344308,3904.523907927,3490.3540936419995,601.3336356569998,9413.198747052986,12166.449269146991,8433.592937723999
330,4,0.34,1.919250882931152,1.3294752772052136,1.3459845664115915,0.17976306700821446,0.3099557619516625,0.31267985651538793,3792.508862536,3538.3709559310046,611.1561391259984,9364.02037688496,12189.047120585004,8227.024055905002
331,4,0.35,1.8320989008722797,1.2554185493603733,1.2720500448043026,0.1835867786778595,0.31652525826194544,0.3194449843479289,3726.462023830005,3490.476383592999,569.195752525,9426.03063770401,12288.027738564007,8333.219034257
332,4,0.36,1.7504344485463958,1.1868469826069488,1.203502114802091,0.18830427806974598,0.3239483683826002,0.3270532444887837,3640.4807479319934,3536.4059789989988,539.6672955979993,9474.012471508991,12232.040914080992,8224.635171364
333,4,0.37,1.6728587902505252,1.122361492427,1.1389364309349328,0.19287526823990506,0.3312098018081453,0.33448512991076074,3704.126891167005,3467.6350463090057,559.2908730950003,9550.15615924698,11476.770017189,8187.604985518999
334,4,0.38,1.599568585047996,1.0621588223828011,1.0785443219174295,0.19785310732437006,0.3388499388109632,0.34227638193032206,3827.023889789001,3512.327671401996,489.2979149289968,9539.56551811,10862.281017476,8321.150981759994
335,4,0.39,1.5289478110557264,1.004623446238367,1.0207049352713198,0.20191453880964852,0.3455618652148201,0.34911506466552,3830.3918349279993,3474.146589381998,493.5904994209996,10050.579652244982,10979.869438432,8347.861137638996
336,4,0.4,1.4615041390184724,0.9502639215747587,0.9659218076091355,0.2058462879198519,0.3521320919157101,0.35578233554514244,3812.6780134610017,3589.553778196001,484.477549195999,9737.159338822996,13071.509937219998,8411.405564708002
337,4,0.41,1.3973186444277468,0.8991625842779882,0.914272749437958,0.2099917625020651,0.35889397922580785,0.36260593088602633,4090.025231722997,3532.0600580109967,436.7412548829998,9796.435049133026,12929.794724561994,8402.680317643
338,4,0.42,1.3358279730366416,0.8507576988425289,0.8651921614674432,0.21400029193574313,0.36551308680589684,0.3692455865883643,3937.799283471992,3510.287481492,425.2763941740013,9534.741948157956,13302.008434665991,8243.140409817
339,4,0.43,1.2788728963371503,0.8068920011204246,0.8205197223474909,0.2199155418981468,0.3740384719689858,0.37774441630764527,3954.0809731100017,3428.651001954,430.4841807639969,9501.345226111009,13399.506351776989,8328.95993469
340,4,0.44,1.2234253078373936,0.7645396844028248,0.7772275025083066,0.22489993564207375,0.38163205775229986,0.38525836832857524,4068.726694494995,3552.8269581220084,386.0743210469991,9260.420553235976,12146.908170366003,8263.105652135
341,4,0.45,1.1686622600291015,0.7228804287607627,0.7344941078707595,0.22830126466312892,0.3876447286790436,0.391132419106528,3809.702367560007,3399.52554672501,365.9809769249987,9339.46300922596,13240.839204280011,8240.145831008005
342,4,0.46,1.1167222242618215,0.6840556558953024,0.6944610393559854,0.23241147080920685,0.3943743843911823,0.3976587338926216,4145.232611044004,3807.410550077999,386.1575764109984,9400.956400760972,11530.690308896,8344.667249220001
343,4,0.47,1.066613535393922,0.6470774933647124,0.6561415070294361,0.23637806707129494,0.4009759528496703,0.403986796542589,4237.667936723999,3693.2706727849873,368.4428649080001,9384.87138929899,12968.347455012,8430.303598257
