,simulation,run_time
0,0,0.397308349609375
1,1,0.4635500907897949
2,2,0.43581295013427734
3,3,0.3982670307159424
4,4,0.3842346668243408
5,5,0.38353800773620605
6,6,0.40436768531799316
7,7,0.4467194080352783
8,8,0.4075756072998047
9,9,0.4290740489959717
10,10,0.3988614082336426
11,11,0.39992213249206543
12,12,0.4190521240234375
13,13,0.4021604061126709
14,14,0.4490337371826172
15,15,0.42048192024230957
16,16,0.3858776092529297
17,17,0.417020320892334
18,18,0.3932361602783203
19,19,0.4043734073638916
20,20,0.3909275531768799
21,21,0.47095489501953125
22,22,0.39697766304016113
23,23,0.4056437015533447
24,24,0.3898961544036865
25,25,0.4162466526031494
26,26,0.3992600440979004
27,27,0.4016232490539551
28,28,0.4569716453552246
29,29,0.3871438503265381
30,30,0.41992902755737305
31,31,0.3945479393005371
32,32,0.40143632888793945
33,33,0.42439937591552734
34,34,0.40470337867736816
35,35,0.4220283031463623
36,36,0.38516688346862793
37,37,0.41319990158081055
38,38,0.40747761726379395
39,39,0.39441680908203125
