,simulation,run_time
0,0,0.09174919128417969
1,1,0.0905158519744873
2,2,0.09254598617553711
3,3,0.09270143508911133
4,4,0.09180140495300293
5,5,0.09101533889770508
6,6,0.1325817108154297
7,7,0.0905752182006836
8,8,0.0919032096862793
9,9,0.09010958671569824
10,10,0.09205365180969238
11,11,0.09005451202392578
12,12,0.09082460403442383
13,13,0.09037089347839355
14,14,0.09147763252258301
15,15,0.09163594245910645
16,16,0.09068989753723145
17,17,0.0913691520690918
18,18,0.09347677230834961
19,19,0.09184408187866211
20,20,0.09083747863769531
21,21,0.09282755851745605
22,22,0.09093475341796875
23,23,0.09186625480651855
24,24,0.09016776084899902
25,25,0.09254288673400879
26,26,0.09081244468688965
27,27,0.09199786186218262
28,28,0.09038829803466797
29,29,0.09262537956237793
30,30,0.1761612892150879
31,31,0.09023189544677734
32,32,0.09180712699890137
33,33,0.09003734588623047
34,34,0.09108948707580566
35,35,0.0902869701385498
36,36,0.09097695350646973
37,37,0.09009957313537598
38,38,0.09159970283508301
39,39,0.0895843505859375
