,simulation,run_time
0,0,2.7885215282440186
1,1,2.796194314956665
2,2,2.7942895889282227
3,3,2.791616201400757
4,4,2.8533458709716797
5,5,2.79486083984375
6,6,2.7953288555145264
7,7,2.795689344406128
8,8,2.7989864349365234
9,9,2.792632579803467
10,10,2.7921934127807617
11,11,2.8420605659484863
12,12,2.797743797302246
13,13,2.806938409805298
14,14,2.797595739364624
15,15,2.79613995552063
16,16,2.789562225341797
17,17,2.7921693325042725
18,18,2.8395872116088867
19,19,2.790682554244995
20,20,2.8011631965637207
21,21,2.80023193359375
22,22,2.7970454692840576
23,23,2.795210599899292
24,24,2.791512966156006
25,25,2.854979991912842
26,26,2.794863700866699
27,27,2.7999701499938965
28,28,2.7952535152435303
29,29,2.7973134517669678
30,30,2.7931439876556396
31,31,2.8423571586608887
32,32,2.790106773376465
33,33,2.808342456817627
34,34,2.791914463043213
35,35,2.7988345623016357
36,36,2.7968153953552246
37,37,2.7918078899383545
38,38,2.844411611557007
39,39,2.7909114360809326
