,simulation,run_time
0,0,0.4875040054321289
1,1,0.42983484268188477
2,2,0.41817593574523926
3,3,0.4230930805206299
4,4,0.4276597499847412
5,5,0.4270339012145996
6,6,0.47847795486450195
7,7,0.43059349060058594
8,8,0.4221673011779785
9,9,0.42917799949645996
10,10,0.4201672077178955
11,11,0.48571205139160156
12,12,0.4277944564819336
13,13,0.4267277717590332
14,14,0.4290304183959961
15,15,0.4323914051055908
16,16,0.4297165870666504
17,17,0.48017191886901855
18,18,0.4299304485321045
19,19,0.4248521327972412
20,20,0.4258134365081787
21,21,0.4251668453216553
22,22,0.47502851486206055
23,23,0.4284052848815918
24,24,0.4237685203552246
25,25,0.42290163040161133
26,26,0.4210183620452881
27,27,0.4247782230377197
28,28,0.46749353408813477
29,29,0.42480993270874023
30,30,0.4254887104034424
31,31,0.427201509475708
32,32,0.4311084747314453
33,33,0.4884011745452881
34,34,0.4247865676879883
35,35,0.4206206798553467
36,36,0.423412561416626
37,37,0.42310166358947754
38,38,0.5097198486328125
39,39,0.42491722106933594
